"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"R03H10.1",6.26037861097261e-08,0.450603444623346,0.286,0.032,0.000613517103875315,"2","R03H10.1"
"ldp-1",6.84241493793134e-08,0.410041503871572,0.405,0.074,0.000670556663917271,"2","ldp-1"
"ubxn-2",6.96734716811802e-08,0.288036455627935,0.476,0.106,0.000682800022475566,"2","ubxn-2"
"dhc-1",7.06801660556625e-08,0.51003274527594,0.595,0.154,0.000692665627345493,"2","dhc-1"
"C06E2.5",7.07839354605522e-08,0.609308516198018,0.286,0.032,0.000693682567513412,"2","C06E2.5"
"gop-2",7.23054824014566e-08,0.792046665516975,0.262,0.027,0.000708593727534275,"2","gop-2"
"hpo-18",7.35758015709938e-08,0.653085944731231,0.667,0.213,0.000721042855395739,"2","hpo-18"
"B0261.8",7.39012628089212e-08,0.464371162215965,0.643,0.176,0.000724232375527428,"2","B0261.8"
"C16C10.8",7.52593884921963e-08,0.431143689560356,0.429,0.085,0.000737542007223524,"2","C16C10.8"
"F25H8.1",7.56651480047327e-08,0.355608799603199,0.31,0.043,0.00074151845044638,"2","F25H8.1"
"sart-1",7.65344813055896e-08,0.389347721973175,0.762,0.25,0.000750037916794778,"2","sart-1"
"Y54H5A.1",7.71514466488595e-08,0.468113517588025,0.5,0.122,0.000756084177158824,"2","Y54H5A.1"
"F42G8.10",8.49555664896054e-08,0.455862519447092,0.786,0.282,0.000832564551598133,"2","F42G8.10"
"fld-1",8.49587928399877e-08,0.442826612425418,0.262,0.027,0.00083259616983188,"2","fld-1"
"aps-1",8.5464933191247e-08,0.261195590791745,0.524,0.128,0.00083755634527422,"2","aps-1"
"cif-1",8.58672012311159e-08,0.712615690133472,0.405,0.08,0.000841498572064936,"2","cif-1"
"R02F2.9",8.58672012311159e-08,0.581030832450419,0.405,0.08,0.000841498572064936,"2","R02F2.9"
"ZK809.5",8.7278772895971e-08,0.669506672144051,0.357,0.059,0.000855331974380516,"2","ZK809.5"
"Y51F10.2",8.77350177522478e-08,1.251255610578,0.262,0.027,0.000859803173972029,"2","Y51F10.2"
"ubc-19",8.77350177522478e-08,0.578292853849071,0.262,0.027,0.000859803173972029,"2","ubc-19"
"lin-38",8.77350177522478e-08,0.369050189156155,0.262,0.027,0.000859803173972029,"2","lin-38"
"C45G9.2",8.77350177522478e-08,0.355367975886079,0.262,0.027,0.000859803173972029,"2","C45G9.2"
"enu-3.1",8.77350177522478e-08,0.328033522987579,0.262,0.027,0.000859803173972029,"2","enu-3.1"
"popl-5",8.77350177522478e-08,0.307085767970247,0.262,0.027,0.000859803173972029,"2","popl-5"
"fubl-1",8.90560366880331e-08,0.446718617814247,0.81,0.303,0.000872749159542725,"2","fubl-1"
"Y39G8B.2",9.3151118832582e-08,0.250566443602186,0.286,0.032,0.000912880964559304,"2","Y39G8B.2"
"F13H10.8",9.47089507609677e-08,0.599525656275399,0.429,0.085,0.000928147717457483,"2","F13H10.8"
"stl-1",9.49645962235194e-08,0.628439892227338,0.31,0.043,0.00093065304299049,"2","stl-1"
"cir-1",9.57408170611457e-08,0.476485196866663,0.5,0.117,0.000938260007199228,"2","cir-1"
"C56E6.2",9.65877302152274e-08,0.552640849025305,0.405,0.08,0.000946559756109229,"2","C56E6.2"
