"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"math-3",3.64425644866772e-07,-1.79281586448897,0.224,0.441,0.00496857924211356,"0","math-3"
"C07H4.1",3.88234670112456e-07,-2.00467702419686,0.164,0.385,0.00529319149231323,"0","C07H4.1"
"klp-12",3.91669134337543e-07,-1.57504068096248,0.507,0.65,0.00534001697755806,"0","klp-12"
"B0205.13",4.32663840217713e-07,-2.98810249048614,0.075,0.275,0.0058989387975283,"0","B0205.13"
"T25D10.4",4.56679184713506e-07,-2.85085167754216,0.052,0.25,0.00622636400438394,"0","T25D10.4"
"F14F9.4",4.73378024584797e-07,-2.18040158012825,0.097,0.307,0.00645403598718913,"0","F14F9.4"
"K07F5.12",4.85448459577243e-07,1.10876013264212,0.254,0.102,0.00661860429787613,"0","K07F5.12"
"C47B2.2",4.86378521867868e-07,1.40595418398485,0.284,0.126,0.00663128476714651,"0","C47B2.2"
"npp-22",5.20859502601052e-07,1.08014069143132,0.276,0.118,0.00710139845846274,"0","npp-22"
"kin-18",5.24357512573056e-07,-1.98108195520189,0.336,0.521,0.00714909032642105,"0","kin-18"
"Y67H2A.7",5.28721970878853e-07,1.07482415126451,0.276,0.114,0.00720859535096229,"0","Y67H2A.7"
"slc-17.6",6.75327729687592e-07,-2.33984566072007,0.179,0.379,0.00920741826656062,"0","slc-17.6"
"K09D9.1",6.85592804373741e-07,-1.4471259260717,0.254,0.468,0.00934737229483158,"0","K09D9.1"
"T22B7.8",6.92459261301056e-07,-1.55978926459159,0.172,0.373,0.00944098956857859,"0","T22B7.8"
"haf-4",7.39688022450678e-07,-1.68481027212607,0.552,0.617,0.0100849064980925,"0","haf-4"
"atg-16.1",7.66535142441206e-07,1.00768559292827,0.306,0.141,0.0104509401320434,"0","atg-16.1"
"ZK742.3",7.71456376842407e-07,1.60382786158231,0.291,0.133,0.0105180362418694,"0","ZK742.3"
"M28.8",7.79082275656872e-07,-2.24802025490508,0.246,0.452,0.0106220077463058,"0","M28.8"
