"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"flr-4",1.44279050178407e-13,1.33830121177427,0.75,0.305,1.96710057013239e-09
"fbxa-31",1.4721100169542e-13,1.29746177374643,0.569,0.171,2.00707479711536e-09
"cld-9",1.52319966496477e-13,1.06139105121154,0.736,0.285,2.07673042321296e-09
"dif-1",1.60341489546696e-13,-2.9663438968272,0.542,0.746,2.18609586847965e-09
"cdh-8",1.65349255195828e-13,3.50111354570728,0.181,0.015,2.25437174533992e-09
"fbxa-1",1.97411405635327e-13,3.85370597580689,0.139,0.007,2.69150710443204e-09
"R07E4.1",2.02915696357413e-13,3.06388263078067,0.181,0.015,2.76655260413696e-09
"F54H5.2",2.05482494597322e-13,1.52589271294848,0.403,0.092,2.80154833133989e-09
"gdh-1",2.12071601800474e-13,1.11344084695628,0.917,0.797,2.89138421894766e-09
"vha-19",2.25062813824265e-13,0.917018060038685,0.986,0.839,3.06850640368003e-09
"hmit-1.1",2.30119722101528e-13,0.858880283681139,0.958,0.478,3.13745229113223e-09
"gln-3",2.38266501442713e-13,-3.09936282093073,0.806,0.814,3.24852548066995e-09
"ifp-1",2.39213170800489e-13,0.817839717624488,0.986,0.712,3.26143237069387e-09
"eef-1A.2",2.56371029766508e-13,-1.41141566972878,0.944,0.929,3.49536261983657e-09
"F17B5.8",2.64793606274988e-13,1.60689230566717,0.528,0.163,3.61019602795319e-09
"pxmp-4",2.83535502878868e-13,1.26154308267804,0.875,0.603,3.86572304625049e-09
"nurf-1",2.97739850869149e-13,-2.21877178748441,0.792,0.851,4.05938512674997e-09
"cnnm-3",3.18462314013638e-13,1.87293321025307,0.486,0.139,4.34191518926194e-09
"F27D9.2",3.36411713189815e-13,1.47800071615661,0.569,0.178,4.58663729762993e-09
"cpz-1",3.41126414635042e-13,-8.15002604373076,0.111,0.553,4.65091753713416e-09
"ZC239.16",3.4388269105936e-13,1.53692675592637,0.667,0.261,4.68849660990332e-09
"fut-6",3.60313199369994e-13,1.1482525716974,0.569,0.176,4.91251016021049e-09
"acp-5",3.64494989195632e-13,0.922095727203532,0.972,0.666,4.96952468269324e-09
"comt-3",3.74724747762195e-13,1.09086221823211,0.847,0.449,5.10899721098977e-09
"ugt-22",4.03998890417944e-13,0.901826092404765,0.986,0.827,5.50812087195825e-09
"spp-5",4.24150809411664e-13,0.897511930584871,1,0.641,5.78287213551862e-09
"acs-17",4.38095934761158e-13,1.72365865221222,0.5,0.146,5.97299997453363e-09
"T09B4.5",4.52162631296047e-13,-3.71099764061805,0.181,0.597,6.1647853150903e-09
"K06G5.1",4.55593973147813e-13,0.923259774475758,1,0.642,6.21156822989728e-09
"cpr-4",4.56030248198973e-13,2.63220312326795,0.486,0.149,6.2175164039448e-09
"T02B11.8",4.56098739304786e-13,1.19375309906511,0.75,0.302,6.21845021168145e-09
"pals-24",4.61737438370174e-13,0.880430576262236,0.917,0.475,6.29532823473895e-09
"F20D6.11",4.86332164457809e-13,1.06655872584009,0.833,0.476,6.63065273021777e-09
"catp-7",5.56706970247025e-13,2.17829252425659,0.319,0.061,7.59014283234794e-09
"rom-2",5.77638684190491e-13,1.16828060919408,0.764,0.322,7.87552582025315e-09
"nhx-2",5.80705673759856e-13,0.918230506774769,1,0.792,7.91734115604188e-09
"cwn-2",5.98433099693792e-13,-4.32728958155051,0.153,0.569,8.15903688122516e-09
"cpr-8",6.2724745303691e-13,3.85544090575514,0.125,0.005,8.55189177470523e-09
"ZK1320.13",6.62444497098573e-13,1.1484782844119,0.736,0.305,9.03176827344195e-09
"sqst-5",6.93817829141256e-13,1.94541773074316,0.444,0.117,9.45951228251188e-09
"C32E8.9",7.07898253754447e-13,1.18835616015678,0.681,0.259,9.65148479168813e-09
"rab-3",7.57722022870027e-13,1.60855564719838,0.514,0.153,1.03307820598099e-08
"T05C3.6",8.2104413944304e-13,0.999709791361467,0.944,0.42,1.11941157971664e-08
"ttr-50",8.41156563586726e-13,-9.70913312254337,0.222,0.605,1.14683285879414e-08
"W02B12.1",9.21798658305298e-13,1.19214522598278,0.875,0.439,1.25678029073344e-08
"lips-5",9.62765831897024e-13,3.07022347374734,0.236,0.032,1.3126349352084e-08
"math-39",9.64784300392246e-13,1.00924529699451,0.764,0.319,1.31538691515479e-08
"rskn-2",9.70195366638109e-13,1.22522335275388,0.778,0.375,1.3227643628744e-08
"scav-5",1.00143124693787e-12,1.33709294166068,0.681,0.249,1.36535136207509e-08
"ril-1",1.12983687261032e-12,0.68275260965017,1,0.89,1.54041959211692e-08
"pgrn-1",1.28185622689761e-12,-0.936838165546407,0.958,0.942,1.74768277975221e-08
"cln-3.3",1.30880463643672e-12,0.867400965412871,0.681,0.234,1.78442424131782e-08
"hsp-16.11",1.36294514982486e-12,-2.85122290131768,0.806,0.842,1.85823941727122e-08
"F53F1.3",1.39533243867346e-12,1.73050047499216,0.653,0.286,1.90239624688739e-08
"ant-1.1",1.39806378508846e-12,0.762087950593732,0.986,0.978,1.9061201645896e-08
"F57B1.5",1.4314974621417e-12,2.89976458369918,0.264,0.042,1.951703639884e-08
"T26C5.3",1.51350756243781e-12,1.09612423131139,0.833,0.427,2.06351621062771e-08
"cpi-2",1.55084479159835e-12,-1.47919250247271,0.903,0.881,2.11442178886519e-08
"alh-13",1.57116736679447e-12,-2.641863506724,0.431,0.717,2.14212958788758e-08
"tax-6",1.62381238687655e-12,0.956505772139125,0.917,0.675,2.21390580826749e-08
"C05C10.3",1.66243967908998e-12,0.972356221485198,0.944,0.62,2.26657025847128e-08
"B0457.6",1.95813835597462e-12,0.766070057956294,0.681,0.253,2.66972583453579e-08
"F31F4.1",2.02391321072273e-12,0.90223498582695,0.819,0.347,2.75940327149936e-08
"W01B11.6",2.28100403803048e-12,1.48127491394915,0.681,0.276,3.10992090545075e-08
"K06A4.7",2.33149171302135e-12,1.50023290566643,0.639,0.259,3.17875580153331e-08
"vha-8",2.39401561670888e-12,0.83791732877453,0.958,0.868,3.26400089182088e-08
"F54D5.23",2.53265109108062e-12,4.82049940637387,0.097,0.002,3.45301649757932e-08
"pab-2",2.68818725460398e-12,-1.49511348775211,0.847,0.866,3.66507450292707e-08
"maf-1",2.79543887020221e-12,1.69556446710735,0.431,0.114,3.8113013556337e-08
"C15H9.9",3.03169580924601e-12,0.868958381377493,0.972,0.544,4.13341406632601e-08
"sup-26",3.13762206340847e-12,-3.97716291837688,0.167,0.568,4.2778339212511e-08
"nspg-10",3.32876275869392e-12,0.665920989241625,1,0.546,4.53843514520329e-08
"eat-6",3.41751647854613e-12,0.903488420784287,1,0.71,4.6594419668498e-08
"Y49E10.18",3.43342509290867e-12,1.38117952071507,0.611,0.215,4.68113177167168e-08
"sma-1",3.47747110345903e-12,-1.91953137982467,0.583,0.814,4.74118410245604e-08
"ttr-23",3.62307712019246e-12,1.30344926148349,0.389,0.09,4.93970334567039e-08
"asg-2",3.8106625351927e-12,0.774643785328174,0.986,0.864,5.19545730048172e-08
"Y14H12A.1",3.9355846335356e-12,1.33148947986281,0.458,0.125,5.36577608936243e-08
"sulp-7",3.97247412098789e-12,2.61965050979862,0.306,0.061,5.41607121655489e-08
"vha-15",4.15663612376034e-12,0.951719993295148,0.889,0.746,5.66715769113485e-08
"ZK896.4",4.53613286203391e-12,1.88097207207049,0.514,0.156,6.18456354409703e-08
"F19C7.4",4.74954936167465e-12,2.65501487215619,0.306,0.061,6.47553559970721e-08
"aagr-3",4.85240121955992e-12,0.829432952988686,0.986,0.897,6.61576382274799e-08
"nceh-1",4.92462304074147e-12,1.40844284459523,0.528,0.173,6.71423105374692e-08
"ilys-4",5.11696767663006e-12,0.687417222280104,0.958,0.629,6.97647373031742e-08
"D2045.8",5.15610656451371e-12,1.143497871257,0.75,0.325,7.02983569005799e-08
"klo-1",5.32893693468687e-12,-6.51432696504088,0,0.437,7.26547261675208e-08
"ZK6.11",5.37761354605222e-12,0.838749298505781,0.736,0.298,7.3318383086876e-08
"slc-25A42",5.61204078655693e-12,1.13125517662561,0.708,0.31,7.65145640839171e-08
"F55G11.2",5.69514970347705e-12,1.31772467127532,0.444,0.122,7.7647671057206e-08
"Y105E8B.9",5.70363804133899e-12,-3.49309249793163,0.208,0.598,7.77634010556158e-08
"F49E2.5",5.88163877386121e-12,0.937250081434769,0.917,0.62,8.01902630428237e-08
"npr-18",6.22476915046029e-12,3.60219015723799,0.167,0.015,8.48685025973755e-08
"vha-16",6.31708608368856e-12,0.759454561632099,0.972,0.781,8.61271516650098e-08
"tank-1",6.44216831458341e-12,0.96434660590026,0.889,0.485,8.78325228010302e-08
"F07H5.13",6.69701384107164e-12,-3.74722770741395,0.556,0.727,9.13070867091707e-08
"ZK1128.7",6.92589492781627e-12,0.833205406943386,0.861,0.502,9.44276514458471e-08
"W05B5.1",6.95270967545184e-12,1.18541282391998,0.806,0.402,9.47932437151103e-08
"T22B7.8",7.01851279886363e-12,1.09730741706846,0.75,0.353,9.56904034997067e-08
"fbxa-219",7.48603822508451e-12,0.784690430580862,0.722,0.288,1.02064645160802e-07
"F56C4.4",7.68524528489651e-12,2.28024149378926,0.25,0.039,1.04780634214279e-07
"lam-3",8.2799929063004e-12,-6.46512960262119,0.014,0.446,1.128894232845e-07
"lam-1",1.01307078583317e-11,-7.30291879126725,0.014,0.441,1.38122070940495e-07
"W03A5.2",1.06584981139418e-11,1.46376340407131,0.681,0.278,1.45317963285483e-07
"C18E9.5",1.17137166482502e-11,0.909185125085382,0.986,0.758,1.59704812782244e-07
"dhs-7",1.2255258429388e-11,2.14468919448234,0.194,0.024,1.67088193426276e-07
"pycr-1",1.24719291496509e-11,-3.03885195400812,0.25,0.607,1.7004228202634e-07
"slc-17.3",1.28236156533035e-11,1.37261103927507,0.444,0.122,1.7483717581714e-07
"cest-31",1.43649146721902e-11,2.43513749235249,0.222,0.032,1.95851246640641e-07
"vha-9",1.5490437700977e-11,0.730443846770672,0.972,0.868,2.11196627615121e-07
"oaz-1",1.58347676412435e-11,-0.765901304848513,0.986,0.932,2.15891222020714e-07
"C07D8.6",1.71445350348095e-11,1.16496265866306,0.792,0.505,2.33748590664593e-07
"C26B9.5",1.73441507860742e-11,0.817696473837807,0.986,0.58,2.36470151817335e-07
"F14F3.5",1.74171760603767e-11,1.1162347644539,0.431,0.117,2.37465778407175e-07
"stim-1",1.79491644440396e-11,0.912029268052128,0.931,0.544,2.44718908030036e-07
"ugt-23",1.8289985985382e-11,-4.37252025788646,0.306,0.61,2.49365668924699e-07
"ppt-1",1.91157633267765e-11,-7.31866533481122,0.028,0.446,2.6062431719727e-07
"aat-6",1.95228445854638e-11,2.01590703599144,0.264,0.047,2.66174463078214e-07
"pals-23",2.05861508211293e-11,0.822870402526639,0.833,0.4,2.80671580295277e-07
"lect-2",2.06319814919247e-11,-6.52920666747334,0.014,0.432,2.81296435660901e-07
"gyg-1",2.06738835318149e-11,1.8726751264351,0.319,0.066,2.81867728072764e-07
"nspg-14",2.11062310490862e-11,0.746353363080292,1,0.727,2.87762354123242e-07
"aqp-4",2.15531017495724e-11,0.820424862317727,1,0.61,2.9385498925367e-07
"comt-4",2.47483350305333e-11,2.33327775855063,0.5,0.186,3.37418799806291e-07
"npr-24",2.515656040339e-11,2.10743074141026,0.347,0.083,3.42984544539819e-07
"Y66A7A.7",2.59124506069688e-11,1.09625511968091,0.819,0.395,3.53290351575412e-07
"F47H4.2",2.82161501217982e-11,1.45952356968917,0.542,0.193,3.84698990760597e-07
"elf-1",2.84891799994218e-11,1.98325348270103,0.375,0.095,3.88421480112117e-07
"F56D5.6",2.98693106786482e-11,0.741847136007354,0.986,0.59,4.0723818179269e-07
"C54D10.13",2.98773545865293e-11,-6.19719465369856,0,0.415,4.07347852432741e-07
"C33G3.4",3.14477585659855e-11,-6.83969668484822,0.014,0.429,4.28758740288646e-07
"Y69A2AR.18",3.41163891212727e-11,0.609664806412272,0.972,0.873,4.65142849279432e-07
"hgo-1",3.47582546222724e-11,-3.91716563995031,0.111,0.503,4.73894043520062e-07
"lron-11",3.56552343635087e-11,1.17299744312641,0.486,0.147,4.86123465312078e-07
"sma-4",3.73815241378335e-11,1.29110747715575,0.569,0.198,5.09659700095222e-07
"cest-1.2",3.79880259091787e-11,1.12833647430958,0.5,0.163,5.17928745245743e-07
"ZK1307.8",3.81590856113229e-11,0.994206720324442,1,0.861,5.20260973224776e-07
"C17E7.13",3.84557340726221e-11,-2.49312557235236,0.292,0.639,5.2430547834613e-07
"T16G12.13",3.97702731713824e-11,-5.5388128835566,0.014,0.427,5.42227904418628e-07
"dhs-3",4.10553266632922e-11,0.760566060731559,1,0.842,5.59748323727326e-07
"W02A2.9",4.18189888397733e-11,-1.83408966990398,0.667,0.847,5.70160093841469e-07
"F55G11.7",4.56836498564053e-11,2.27252703692907,0.25,0.044,6.2285088214223e-07
"K12B6.9",5.03141374343408e-11,1.15101202380017,0.861,0.427,6.85982949779803e-07
"F10G7.5",6.07478756604124e-11,1.0284446881288,0.736,0.349,8.28236536754062e-07
"swt-6",7.22920864938874e-11,0.880895065572822,0.875,0.427,9.85630307257661e-07
"sqst-2",7.56800241428097e-11,1.5456249415773,0.514,0.181,1.03182144916307e-06
"F46H5.3",7.729316034639e-11,-2.80327298070542,0.472,0.686,1.05381494816268e-06
"cpt-5",8.02899531674159e-11,2.17565972588485,0.333,0.08,1.09467322148455e-06
"dsc-4",8.15977233042271e-11,0.892011447479713,1,0.739,1.11250335952983e-06
"Y48A6B.7",9.0461981334898e-11,1.05374223318562,0.486,0.147,1.23335865352e-06
"C53D5.5",9.23879715800882e-11,1.27534721777175,0.819,0.408,1.25961760452292e-06
"cTel54X.2",9.68393835768663e-11,2.15068716540765,0.361,0.093,1.320308155687e-06
"mig-6",9.80538243187372e-11,-7.84666808467732,0.014,0.412,1.33686584076166e-06
"F25B5.3",9.91049753296013e-11,1.49033320041339,0.625,0.264,1.35119723364378e-06
"kin-18",1.05657369984008e-10,0.895948568300814,0.861,0.539,1.44053258236196e-06
"txdc-17",1.23399285483703e-10,0.923421971921949,0.875,0.502,1.68242585828481e-06
"mpk-2",1.24951365148534e-10,1.85281492944098,0.375,0.102,1.70358691243511e-06
"tba-4",1.25638862499698e-10,1.65574998095923,0.319,0.073,1.71296025132088e-06
"C35B1.5",1.29643498193253e-10,1.00075237443678,0.861,0.717,1.76755945436682e-06
"B0250.5",1.32301831758542e-10,1.53884500063452,0.694,0.327,1.80380317419596e-06
"T10B5.7",1.37765345548362e-10,1.8068731935244,0.528,0.202,1.87829272120636e-06
"Y16B4A.2",1.41566755887181e-10,0.644073316903753,0.972,0.544,1.93012114976582e-06
"C30F12.2",1.50549199044689e-10,1.42089451588446,0.528,0.197,2.0525877797753e-06
"rpl-36",1.56540581504698e-10,0.398327146202217,1,0.976,2.13427428823506e-06
"hach-1",1.57472448286839e-10,1.15196217222904,0.903,0.644,2.14697935994276e-06
"eppl-1",1.61983869658227e-10,1.44596349179972,0.444,0.134,2.20848807892026e-06
"K12C11.1",1.70021880973196e-10,0.819157079152285,0.903,0.688,2.31807832518856e-06
"nuc-1",1.71545279809562e-10,-2.55094708365249,0.292,0.617,2.33884834492357e-06
"vha-14",1.75772578111018e-10,0.814662134979145,0.903,0.803,2.39648332996562e-06
"mgl-2",1.96076514349335e-10,1.15004369404535,0.361,0.09,2.67330719663883e-06
"tsp-9",1.97975213853408e-10,0.893300021835902,0.847,0.454,2.69919406567736e-06
"cua-1",2.11004766443534e-10,0.915731391426355,0.903,0.48,2.87683898569114e-06
"gst-6",2.13466022976797e-10,0.995489872837062,0.736,0.331,2.91039575726564e-06
"ugt-2",2.14669552491104e-10,1.25038232997373,0.708,0.325,2.92680467866372e-06
"ugt-9",2.15209187911118e-10,0.865991033964529,0.889,0.458,2.93416206798019e-06
"ZK856.5",2.17371047502115e-10,1.40950222807032,0.514,0.178,2.96363686164384e-06
"rnst-2",2.28780198143308e-10,-7.4941630717728,0,0.388,3.11918922148587e-06
"ent-2",2.398845178223e-10,-5.12601396331466,0.083,0.461,3.27058551598923e-06
"vab-19",2.40478880494776e-10,1.53427403819711,0.403,0.115,3.27868905666578e-06
"smp-2",2.45189118671206e-10,0.539857562449619,0.611,0.241,3.34290844396322e-06
"R53.4",2.47576138642974e-10,0.496112861496163,0.986,0.922,3.37545307425831e-06
"igeg-1",2.48996257873828e-10,0.962091891779107,0.639,0.251,3.39481497985178e-06
"mdt-26",2.65039111873736e-10,-1.83336385972401,0.694,0.756,3.61354325128651e-06
"aex-1",2.67675882212545e-10,0.979679223424398,0.736,0.354,3.64949297808584e-06
"acl-1",2.72324685596222e-10,0.913289991616318,0.708,0.305,3.71287476341888e-06
"epi-1",2.75404936213024e-10,-7.58035568337124,0.014,0.398,3.75487090032837e-06
"Y51A2D.13",2.90951233803785e-10,1.18687609296269,0.778,0.376,3.96682912168081e-06
"W07E11.1",2.96419626731954e-10,-3.72487892989328,0.153,0.515,4.04138519086347e-06
"osta-2",3.02656308421171e-10,1.70156192731353,0.5,0.181,4.12641610901425e-06
"F44A6.5",3.13543457291845e-10,1.83495959548853,0.333,0.081,4.27485149671701e-06
"grdn-1",3.14375293095113e-10,-5.48341929918256,0.014,0.397,4.28619274605877e-06
"vha-3",3.1752242428839e-10,0.810230078180798,0.958,0.692,4.32910073274791e-06
"T12G3.4",3.19046731747491e-10,-6.13420411315219,0.014,0.397,4.34988314064529e-06
"efl-3",3.19165587843899e-10,-4.93174243449814,0.028,0.412,4.35150362466373e-06
"tns-1",3.38069942907284e-10,0.790077306601535,0.764,0.332,4.60924560159791e-06
"clip-1",3.82181272557056e-10,1.03696760975637,0.694,0.295,5.2106594700429e-06
"C54F6.5",3.91600304353639e-10,2.13216119538757,0.264,0.056,5.33907854955751e-06
"dnj-13",4.02547761533792e-10,-3.47827391008821,0.167,0.508,5.48833618075172e-06
"F23C8.5",4.03486498442899e-10,0.710331938196399,0.944,0.831,5.50113491977049e-06
"Y82E9BR.16",4.09063082604917e-10,1.0196674139272,0.847,0.469,5.57716606823544e-06
"sod-1",4.10732853013801e-10,0.880562004153427,0.903,0.741,5.59993171799016e-06
"F07F6.8",4.15721012664548e-10,-4.08829803289669,0.042,0.422,5.66794028666845e-06
"F53H8.3",4.23648865286767e-10,1.03953976728882,0.875,0.419,5.77602862931979e-06
"npa-1",4.38610715903562e-10,0.709034410500665,1,0.922,5.98001850062917e-06
"C18H9.6",4.42882543554391e-10,0.89680274295197,0.875,0.441,6.03826059882056e-06
"R09H10.7",4.5048007097804e-10,2.62830813925832,0.111,0.007,6.14184528771459e-06
"K09F6.9",4.67630732426562e-10,2.55204903249566,0.292,0.068,6.37567740590374e-06
"dao-2",4.71121642106752e-10,-9.3809651021433,0.014,0.392,6.42327246848345e-06
"K09F6.15",4.73941154814703e-10,2.73832514245686,0.236,0.044,6.46171370474365e-06
"W04A8.4",4.79375797177598e-10,-6.92810531457354,0,0.378,6.53580961871937e-06
"ugtp-1",4.87533654933894e-10,0.845605668106424,0.75,0.339,6.64703385136872e-06
"hpo-34",4.94203209650724e-10,0.752836290433784,0.944,0.625,6.73796656037797e-06
"math-22",5.53303203313694e-10,0.88689006751754,0.667,0.276,7.54373587397891e-06
"sid-2",5.71431626040615e-10,0.951695852259802,0.889,0.444,7.79089878943774e-06
"Y14H12A.2",5.75233929539924e-10,0.779384822233249,0.625,0.242,7.84273939534733e-06
"aagr-2",6.03998277395385e-10,-1.54371638695376,0.528,0.769,8.23491251400868e-06
"glrx-10",6.16386139985448e-10,0.775623250862066,0.931,0.529,8.40380863256161e-06
"C18A11.3",6.35271383095378e-10,0.763743117504194,0.778,0.347,8.66129003712239e-06
"got-2.2",6.6870928294986e-10,1.41397544741301,0.417,0.122,9.11718236373839e-06
"R03G8.3",6.87410346470168e-10,1.00130319088058,0.653,0.263,9.37215266377427e-06
"atz-1",6.90648716263525e-10,-7.38848800474217,0,0.373,9.4163045975369e-06
"ttr-52",6.90648716263525e-10,-6.93337216409271,0,0.373,9.4163045975369e-06
"pmp-2",6.91062705943492e-10,-3.38529758005799,0.389,0.629,9.42194893283356e-06
"clec-140",7.20886668653736e-10,-4.40364295096637,0.042,0.414,9.82856884042504e-06
"idh-2",7.76172892219055e-10,-3.4191998604002,0.139,0.497,1.05823412125146e-05
"lam-2",8.04813972400712e-10,-6.42217335859719,0.028,0.397,1.09728336997113e-05
"Y18H1A.11",8.12085060220243e-10,1.14218427790927,0.458,0.147,1.10719677110428e-05
"F49C12.7",8.15301098875915e-10,1.87607297572129,0.125,0.01,1.11158151820742e-05
"Y47G6A.5",8.35846582251297e-10,0.945511590526284,0.806,0.439,1.13959323024142e-05
"cdk-5",8.49418352877753e-10,0.939979283452898,0.764,0.385,1.15809698231353e-05
"ZK632.9",8.52864764367646e-10,0.846104962662933,0.958,0.693,1.16279581973885e-05
"nep-17",8.55823720907866e-10,0.336438815540991,0.986,0.642,1.16683006108578e-05
"act-5",8.6190824992593e-10,0.6250776454001,0.972,0.929,1.17512570794901e-05
"pph-1",8.92643091660156e-10,1.87644837471194,0.25,0.049,1.21702959116946e-05
"idha-1",9.25678734757781e-10,0.838987675331921,0.847,0.649,1.26207038696876e-05
"mev-1",9.43346390330838e-10,0.779184557234943,0.931,0.766,1.28615846857706e-05
"drd-5",9.87087308831323e-10,1.05434508264007,0.583,0.227,1.34579483686063e-05
"sph-1",9.98136912744877e-10,-1.41000337658032,0.778,0.832,1.36085986683637e-05
"rcs-1",1.07699797811485e-09,0.519141218848368,0.847,0.412,1.46837904336178e-05
"gldc-1",1.09564663798293e-09,0.876455254210059,0.847,0.486,1.49380462622593e-05
"cki-1",1.10783074393882e-09,-2.61865046466915,0.306,0.605,1.51041643628618e-05
"ZK550.6",1.21587096050676e-09,-2.02328371943137,0.653,0.807,1.65771846755492e-05
"ebax-1",1.24412083368722e-09,-4.4267932713202,0.042,0.403,1.69623434464915e-05
"cest-6",1.26057980650498e-09,-6.22082303252863,0,0.364,1.71867450818889e-05
"T05F1.9",1.35828474837558e-09,1.62053342874274,0.514,0.192,1.85188542593527e-05
"clec-86",1.3934552625497e-09,1.64170124191773,0.458,0.159,1.89983690496026e-05
"C17F4.7",1.43152654651135e-09,1.48241581089332,0.903,0.622,1.95174329351358e-05
"R01B10.3",1.47372994633673e-09,0.791462305374288,0.875,0.486,2.00928340883549e-05
"pgp-8",1.48702192920731e-09,1.64147346232997,0.458,0.151,2.02740569828124e-05
"C49A9.1",1.58214622870606e-09,2.17525219190253,0.194,0.031,2.15709816821784e-05
"gst-42",1.61226832664478e-09,-3.8331870283667,0.083,0.441,2.19816663654749e-05
"guk-1",1.80668352273702e-09,-2.33640288063339,0.472,0.659,2.46323231489965e-05
"K11D9.3",1.82049954888576e-09,1.611109139216,0.375,0.114,2.48206908495085e-05
"R11F4.1",1.9240265389307e-09,-3.070993502081,0.139,0.493,2.62321778317812e-05
