"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"T05E11.8",6.27246615437805e-08,2.26746900967606,0.279,0.059,0.000958997350342859,"11","T05E11.8"
"ZK1320.11.1",6.29010947293134e-08,1.10743408552593,0.791,0.407,0.000961694837316473,"11","ZK1320.11"
"F26D11.1.1",6.5576264731336e-08,1.40723739238008,0.512,0.171,0.0010025955114774,"11","F26D11.1"
"ZK1127.3",6.61332931252253e-08,1.86412680786158,0.326,0.081,0.00101111191859157,"11","ZK1127.3"
"ave-1.1",6.71425118204948e-08,1.664133310135,0.465,0.15,0.00102654186322354,"11","ave-1"
"T19C3.4",6.75399094325581e-08,1.18066533979793,0.535,0.191,0.00103261767531438,"11","T19C3.4"
"efr-3.1",6.82199880701642e-08,1.14086961239377,0.628,0.257,0.00104301539760474,"11","efr-3"
"F59C6.11.5",6.94551958936295e-08,-3.15322944180772,0.721,0.732,0.0010619004900177,"11","F59C6.11"
"C17F4.7.6",7.00889783683395e-08,-5.92291942389317,0.209,0.565,0.00107159039027354,"11","C17F4.7"
"panl-2.1",7.03550342798406e-08,1.28226250434449,0.419,0.12,0.00107565811910448,"11","panl-2"
"C12D12.1.7",7.05608019909387e-08,-6.5459065564829,0,0.435,0.00107880410163946,"11","C12D12.1"
"R04F11.3.1",7.2034486998857e-08,1.22090566755415,0.442,0.132,0.00110133527172553,"11","R04F11.3"
"smcl-1",7.23196228909663e-08,1.39066605015181,0.349,0.085,0.00110569471437998,"11","smcl-1"
"lurp-1.7",7.42725830438756e-08,-6.00361044080508,0.023,0.451,0.00113555352215781,"11","lurp-1"
"tmem-39.1",7.44238066249599e-08,1.11277433161913,0.512,0.171,0.00113786557948901,"11","tmem-39"
"dpf-7",7.53555235984539e-08,1.07090385535551,0.465,0.143,0.00115211060029676,"11","dpf-7"
"sec-20",8.17451742074322e-08,1.26359605050462,0.395,0.104,0.00124980196845743,"11","sec-20"
"rpc-11",8.24329495704487e-08,1.14266775342129,0.512,0.173,0.00126031736598259,"11","rpc-11"
"rtcb-1",8.25207540011096e-08,1.41120232088434,0.372,0.1,0.00126165980792296,"11","rtcb-1"
"hst-6.1",8.32378216719111e-08,1.42859707897767,0.349,0.088,0.00127262305554185,"11","hst-6"
"F16B12.6.1",8.36171903065191e-08,1.15988166748571,0.558,0.198,0.00127842322259637,"11","F16B12.6"
"lys-8.7",8.40301019756914e-08,-6.67799377673925,0.047,0.466,0.00128473622910635,"11","lys-8"
"ckb-4.3",8.51959879591837e-08,1.18622795912166,0.558,0.188,0.00130256145990796,"11","ckb-4"
"rbm-39.3",8.67055180682136e-08,1.16503854618243,0.698,0.326,0.00132564066574492,"11","rbm-39"
"vps-16",8.82950500865237e-08,1.19782241453379,0.465,0.147,0.00134994302077286,"11","vps-16"
"nxf-2",8.83630111851299e-08,1.92951474518902,0.256,0.051,0.00135098207800945,"11","nxf-2"
"ztf-4",8.92327095264067e-08,1.23358768523169,0.465,0.142,0.00136427889594923,"11","ztf-4"
"nlp-81",9.0566659329518e-08,1.03833546641943,0.349,0.092,0.001384673654489,"11","nlp-81"
"apc-2",9.11873651081304e-08,1.45409536250141,0.326,0.082,0.00139416362513821,"11","apc-2"
