"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"gly-9.1",8.38848759847967e-07,-4.61935718201802,0,0.309,0.0126800378538619,"8","gly-9"
"ZK632.4.1",8.38848973324819e-07,-4.58039886720579,0,0.309,0.012680041080778,"8","ZK632.4"
"trx-3.4",8.38849080063262e-07,-5.20795088679968,0,0.309,0.0126800426942363,"8","trx-3"
"txl-1.1",8.3897381619282e-07,1.49165570537619,0.034,0.378,0.0126819282055707,"8","txl-1"
"F44E2.9",8.39524813270349e-07,-1.30494466042909,0.034,0.369,0.0126902570773946,"8","F44E2.9"
"C23G10.2.2",8.45840991814122e-07,-2.10108626621445,0.017,0.343,0.0127857324322623,"8","C23G10.2"
"C07D8.6.3",8.61050814016448e-07,-1.18621601993557,0.052,0.406,0.0130156441046726,"8","C07D8.6"
"K11H12.11.6",8.65626110731647e-07,-2.6061897774026,0.017,0.342,0.0130848042898196,"8","K11H12.11"
"B0491.6",8.65626110731647e-07,-2.62400513464503,0.017,0.342,0.0130848042898196,"8","B0491.6"
"nhr-232.4",8.66116579802054e-07,-1.56148653572403,0.017,0.343,0.0130922182202878,"8","nhr-232"
"mul-1.5",8.6868381327866e-07,-1.18273060961299,0.017,0.343,0.0131310245215202,"8","mul-1"
"C18A11.3.7",8.89482025234171e-07,-6.36852115992885,0,0.308,0.0134454102934397,"8","C18A11.3"
"der-2.2",8.89482025234171e-07,-4.32061787045644,0,0.308,0.0134454102934397,"8","der-2"
"zip-3.2",9.02258166098086e-07,-2.08185989670216,0.017,0.342,0.0136385344387387,"8","zip-3"
"Y50D4A.10.3",9.04931101449225e-07,-1.7387527792352,0.017,0.342,0.0136789385295065,"8","Y50D4A.10"
"Y14H12B.1.2",9.15699287630679e-07,-1.50918308488626,0.017,0.342,0.0138417104318253,"8","Y14H12B.1"
"F17C11.11.5",9.21645478682178e-07,-2.09299006243744,0.052,0.401,0.0139315930557598,"8","F17C11.11"
"tag-353.1",9.43067347201182e-07,-4.57623639144966,0,0.307,0.0142554060202931,"8","tag-353"
"mrp-1.3",9.51711468018611e-07,-1.05112738447807,0.052,0.393,0.0143860705505693,"8","mrp-1"
"T05C3.6.5",9.62316780906785e-07,-2.02796432964289,0.017,0.341,0.014546380460187,"8","T05C3.6"
"F58B3.4.2",9.7208843969043e-07,1.80281952129066,0.069,0.429,0.0146940888543605,"8","F58B3.4"
"W03F8.4",9.93881147844422e-07,-1.28082316822074,0.034,0.371,0.0150235074308163,"8","W03F8.4"
"F16H6.10.5",9.96082816957504e-07,-4.44033621147013,0.017,0.329,0.0150567878611296,"8","F16H6.10"
"C05D12.3.5",9.99771014703545e-07,-5.65490373543995,0,0.306,0.0151125386582588,"8","C05D12.3"
"Y57G11C.3",9.9977126754936e-07,-4.32353635862323,0,0.306,0.0151125424802761,"8","Y57G11C.3"
"T16G12.1.5",1.01987170717686e-06,-1.54799016943687,0.034,0.371,0.0154163807256855,"8","T16G12.1"
"tli-1.2",1.02355278132574e-06,-1.33767793137986,0.052,0.402,0.0154720238425198,"8","tli-1"
"cyc-1.1",1.02489887957609e-06,1.34774259854679,0.155,0.6,0.0154923714636721,"8","cyc-1"
"amt-4.5",1.04503337195356e-06,-2.15891891935711,0.034,0.369,0.0157967244504501,"8","amt-4"
"pek-1.2",1.05976877390498e-06,-4.52388709963812,0,0.305,0.0160194647863476,"8","pek-1"
"pbs-1",1.06517307331562e-06,-1.2557870415558,0.034,0.365,0.0161011561762389,"8","pbs-1"
"ttr-44.5",1.12324401667455e-06,-6.92513714959585,0,0.303,0.0169789565560525,"8","ttr-44"
"ttr-49.6",1.12324401667455e-06,-6.09967436670768,0,0.303,0.0169789565560525,"8","ttr-49"
