"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"pbo-1.1",1.79304805873962e-42,1.81233713551564,0.652,0.164,2.741391177007e-38,"8","pbo-1"
"cest-3.2",2.00420760531812e-42,2.07957282558643,0.492,0.097,3.06423300777087e-38,"8","cest-3"
"R08E3.1.1",2.37921592407043e-42,1.20620507102921,0.652,0.157,3.63758322631128e-38,"8","R08E3.1"
"cyp-35A2.7",2.61221983088468e-42,1.82651896737632,0.773,0.242,3.99382289943958e-38,"8","cyp-35A2"
"gst-10.7",2.84567118473954e-42,1.79688766982438,0.795,0.26,4.35074667434829e-38,"8","gst-10"
"dct-11.7",3.13099017475345e-42,2.16455846409415,0.712,0.222,4.78697087818055e-38,"8","dct-11"
"nhr-280",3.13911568925773e-42,2.69397040231936,0.288,0.034,4.79939397730614e-38,"8","nhr-280"
"inx-16.7",3.4617570607405e-42,1.85459157126215,0.758,0.231,5.29268037016616e-38,"8","inx-16"
"sgk-1.8",3.94880917661059e-42,2.15003551528045,0.727,0.236,6.03733435011993e-38,"8","sgk-1"
"C39H7.4.1",4.02767243057071e-42,1.47146744898831,0.652,0.157,6.15790837909955e-38,"8","C39H7.4"
"nlp-36.7",4.69983297214853e-42,1.94028737436005,0.735,0.24,7.18557463111788e-38,"8","nlp-36"
"spp-14.1",7.08305746311949e-42,1.67749339246106,0.614,0.145,1.08292865553634e-37,"8","spp-14"
"F43D2.7.1",7.77763956803597e-42,2.81888934569735,0.417,0.074,1.18912331355702e-37,"8","F43D2.7"
"C49G7.7.1",8.94123049740413e-42,2.81710937181168,0.364,0.054,1.36702473074812e-37,"8","C49G7.7"
"Y97E10AR.1.1",9.06626118673982e-42,1.67208756249125,0.606,0.15,1.38614067284065e-37,"8","Y97E10AR.1"
"inx-17.6",9.61871626500876e-42,1.77078374799041,0.75,0.235,1.47060552975719e-37,"8","inx-17"
"cav-2.1",1.05379804958568e-41,1.75377797072179,0.636,0.162,1.61115183801155e-37,"8","cav-2"
"cest-33.6",1.36057477463159e-41,1.9444124106196,0.773,0.264,2.08018277293424e-37,"8","cest-33"
"F26A10.2",1.53888269012464e-41,1.35122853534052,0.583,0.138,2.35279774493156e-37,"8","F26A10.2"
"hot-5.1",1.54246042576789e-41,1.33239806281208,0.348,0.051,2.35826774495652e-37,"8","hot-5"
"math-21.1",1.87586158292161e-41,2.5554802052815,0.364,0.056,2.86800477412884e-37,"8","math-21"
