"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"spp-5.5",3.71146209781411e-37,3.1980060129759,0.8,0.191,5.67445440134799e-33,"16","spp-5"
"clec-17.3",1.46554335704985e-34,3.87519795333025,0.673,0.138,2.24066923859351e-30,"16","clec-17"
"nurf-1.4",1.05209510832904e-28,-5.51135204356794,0.018,0.899,1.60854821112427e-24,"16","nurf-1"
"Y39G8B.9.3",5.7260636029713e-28,3.95292114576753,0.618,0.146,8.75457864258282e-24,"16","Y39G8B.9"
"act-5.15",9.52582656996347e-28,2.99594230539215,0.836,0.323,1.45640362428171e-23,"16","act-5"
"asp-6.3",4.20687061979497e-27,3.08764926556104,0.6,0.13,6.43188449060453e-23,"16","asp-6"
"cey-1.7",8.93383777488932e-27,-9.25397925151626,0,0.842,1.36589445740283e-22,"16","cey-1"
"nep-17.3",2.71474038028154e-26,2.66637282025319,0.691,0.183,4.15056656741245e-22,"16","nep-17"
"F44E5.4.7",4.25973654932556e-26,-5.08190704789778,0.091,0.887,6.51271121026385e-22,"16","F44E5.4"
"ret-1.8",6.22967198714056e-26,-5.39458502905573,0.018,0.85,9.5245455011392e-22,"16","ret-1"
"nlt-1.13",1.20803252057184e-25,3.80998706641939,0.745,0.277,1.84696092070229e-21,"16","nlt-1"
"pab-2.5",2.74606525575537e-25,-3.611156982456,0.055,0.886,4.19845916952438e-21,"16","pab-2"
"snu-13.3",3.05999900079609e-25,-4.24467347914985,0.018,0.849,4.67843247231715e-21,"16","snu-13"
"ZC204.12.3",4.22933574253965e-25,4.18887472478957,0.6,0.155,6.46623141676887e-21,"16","ZC204.12"
"cpt-1.3",9.30491416571666e-25,-8.21691778508171,0,0.806,1.42262832679642e-20,"16","cpt-1"
"cpi-2.3",2.83190784212361e-24,-3.28036116056008,0.073,0.896,4.32970389982279e-20,"16","cpi-2"
"arf-1.5",2.97279174366531e-24,-4.14498216310661,0.018,0.83,4.54510129688989e-20,"16","arf-1"
"his-72.11",4.08506918032881e-24,-3.39306386220451,0.091,0.888,6.24566226980472e-20,"16","his-72"
"swsn-4.10",9.31589078839763e-24,-5.27289531536215,0.018,0.809,1.42430654263811e-19,"16","swsn-4"
"acdh-1.11",1.27642395752152e-23,1.78414222973478,0.964,0.422,1.95152458865466e-19,"16","acdh-1"
"hmg-1.1.13",1.64719643417062e-23,-5.34907104273811,0.055,0.828,2.51839862820346e-19,"16","hmg-1.1"
"htz-1.13",2.37412426180077e-23,-10.1951228195678,0,0.779,3.6297985838672e-19,"16","htz-1"
"asp-5.3",3.82737561053159e-23,2.92633700448331,0.618,0.164,5.85167457094174e-19,"16","asp-5"
"C25A1.16.2",4.91131931997428e-23,-5.06382159221144,0.018,0.798,7.50891610830867e-19,"16","C25A1.16"
"Y43F8B.2.4",5.1505897186373e-23,-3.71871726099471,0.055,0.844,7.87473662082457e-19,"16","Y43F8B.2"
"F59B1.2.3",5.62211731535725e-23,3.15727506599902,0.6,0.159,8.59565516344969e-19,"16","F59B1.2"
"cct-5.2",5.77576575575299e-23,-2.98368378960815,0.018,0.807,8.83056826397075e-19,"16","cct-5"
"mdt-26.5",6.33189956450929e-23,-3.30246513494828,0.018,0.806,9.68084124417825e-19,"16","mdt-26"
"nol-58.3",7.74756020742154e-23,-3.71713675044607,0.018,0.804,1.18452448011268e-18,"16","nol-58"
"chdp-1.5",8.80073204958678e-23,-9.2059231862298,0,0.768,1.34554392306132e-18,"16","chdp-1"
"calu-1.9",1.08301071632262e-22,-9.62486720602324,0,0.766,1.65581508418566e-18,"16","calu-1"
"ttr-46.3",1.16081626343646e-22,3.15177519244125,0.582,0.151,1.77477198516801e-18,"16","ttr-46"
"F56A8.3.9",1.47681025205955e-22,-7.89062377488481,0,0.764,2.25789519437385e-18,"16","F56A8.3"
"hil-2.12",1.72367755626396e-22,-11.9640657385994,0,0.762,2.63533061577196e-18,"16","hil-2"
"hrpr-1.10",2.59879358048695e-22,-8.35178634684453,0,0.759,3.9732955052065e-18,"16","hrpr-1"
"hrpa-1.6",3.01186504332797e-22,-2.91402651136778,0.073,0.868,4.60484046474413e-18,"16","hrpa-1"
"ubq-1.5",3.35596086101036e-22,-2.71212867767318,0.055,0.86,5.13092856039874e-18,"16","ubq-1"
"T23G7.3.3",4.36126635412153e-22,-3.70608480411834,0.018,0.789,6.66794012881641e-18,"16","T23G7.3"
"nucl-1.3",4.9839725890478e-22,-2.49540896779183,0.036,0.823,7.61999569139518e-18,"16","nucl-1"
"T09B4.5.10",5.30129705169889e-22,-8.86744980458634,0,0.753,8.10515306234243e-18,"16","T09B4.5"
"epg-2.9",5.97114954897394e-22,-3.75793117779264,0.018,0.786,9.12929054542626e-18,"16","epg-2"
"dpy-22.6",6.49041853591391e-22,-8.07148714133142,0,0.751,9.92320089955877e-18,"16","dpy-22"
"plp-1.5",7.94165362559037e-22,-7.74004755629379,0,0.749,1.21419942281651e-17,"16","plp-1"
