p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
1.27718188065973e-45,6.50229809439289,0.291,0.005,1.93058813080524e-41,10,T21D12.12
3.20160640125466e-18,3.11193106091399,0.291,0.034,4.83954823613654e-14,10,F13B6.2
1.92128857992592e-25,2.94631801029597,0.491,0.072,2.90421981741603e-21,10,ric-3
6.68846940616946e-32,2.5908015268308,0.527,0.06,1.01102903543658e-27,10,lin-33
1.93540131420406e-31,2.5515619071484,0.909,0.279,2.92555262655086e-27,10,hil-7
1.3261032653076e-13,2.5042807359132,0.473,0.125,2.00453769583897e-09,10,C49A9.5
4.59622448108702e-08,2.2728920288462,0.691,0.526,0.000694765292561115,10,dlc-1
9.16210350735937e-22,2.24471783914246,0.727,0.218,1.38494356617244e-17,10,rsbp-1
0.000489495005017394,2.21247857381728,0.327,0.165,1,10,pct-1
5.51860462319269e-06,2.16307902154093,0.636,0.467,0.0834192274841807,10,arx-1
9.82197956816639e-06,2.01580256743105,0.273,0.096,0.148469043152403,10,C18H7.11
2.38288557110161e-11,1.9757972411672,0.782,0.469,3.60196982927719e-07,10,his-35
4.58595721448584e-09,1.9432411232053,0.8,0.655,6.9321329254168e-05,10,nrfl-1
7.46818152493431e-10,1.94216116565426,0.727,0.482,1.12889031930907e-05,10,cdgs-1
1.26490453245232e-16,1.88719915984051,0.4,0.07,1.91202969125493e-12,10,sax-7
1.28026383148961e-08,1.81645983159234,0.691,0.446,0.000193524680767969,10,hmp-1
1.17999729201512e-10,1.73084728276448,0.8,0.567,1.78368390661005e-06,10,yop-1
0.000327314668387815,1.69222868608166,0.309,0.148,1,10,F22H10.2
0.000104937198832844,1.63212110017458,0.273,0.109,1,10,nhr-208
2.64855968941564e-07,1.57268952593284,0.582,0.338,0.00400356282652068,10,rfip-1
3.01959604406361e-14,1.57241728074949,0.345,0.061,4.56442138020655e-10,10,F43G6.4
3.44577381074508e-09,1.53071212589765,0.8,0.652,5.20863169232226e-05,10,C18E9.2
5.5050911254697e-07,1.48168066034754,0.673,0.51,0.00832149574526,10,C50B8.4
1.89597198695231e-11,1.40519653479902,0.418,0.112,2.86595125547712e-07,10,F55D12.5
0.000702589571616326,1.40087368437291,0.891,0.776,1,10,pdi-6
0.000116733776716424,1.38360294593467,0.309,0.133,1,10,C08E3.1
1.90299875190694e-09,1.33603098452908,0.855,0.724,2.87657291338253e-05,10,skr-1
2.07855474985313e-06,1.31322407211454,0.764,0.616,0.0314194335987799,10,mlc-5
2.68642214890644e-06,1.28194438142014,0.4,0.166,0.0406079572028697,10,M01A8.1
6.60771999078728e-05,1.26348391795038,0.345,0.153,0.998822953807405,10,lir-1
6.86882910081759e-14,1.26192262692174,0.709,0.337,1.03829220687959e-09,10,F26F12.3
0.000459778285661862,1.20237004257711,0.564,0.415,1,10,itr-1
1.64859607720084e-09,1.19949263890635,0.782,0.585,2.49201783029678e-05,10,egl-30
0.000301007412790229,1.16616791997471,0.655,0.514,1,10,ile-1
0.00473696331967888,1.11938596706095,0.273,0.146,1,10,abt-4
3.39793351040054e-05,1.04371425078073,0.855,0.756,0.513631629432146,10,his-72
0.00114929097269779,1.04163827712766,0.545,0.418,1,10,F40E10.6
0.000930084582640675,-1.00248642500068,0.4,0.601,1,10,pqm-1
0.00938881665099149,-1.00924494412042,0.236,0.406,1,10,mrps-5
0.00662765778432991,-1.04465315125698,0.273,0.458,1,10,eif-3.D
0.00142821511218075,-1.08803359296856,0.327,0.54,1,10,emc-1
0.00627385731749265,-1.09425423534828,0.545,0.63,1,10,ttr-41
0.00122765165112174,-1.10047769854453,0.218,0.448,1,10,pmp-4
7.2919679039326e-10,-1.11319461377671,0.873,0.919,1.10225386835845e-05,10,rpl-41.2
0.00313284122033635,-1.14242555587803,0.2,0.406,1,10,dhs-9
0.00353225196308433,-1.14408336194969,0.291,0.51,1,10,T23D8.3
0.00100980166830022,-1.20740865617953,0.255,0.483,1,10,dnpp-1
0.0064134557986132,-1.20821008320877,0.455,0.548,1,10,spp-5
0.00270851025053689,-1.25284576556606,0.327,0.514,1,10,M01G12.9
0.000805363607785006,-1.28168988597839,0.164,0.393,1,10,rbd-1
0.00143992965494095,-1.2919459723813,0.255,0.468,1,10,sod-2
0.00561775957431573,-1.30609188623655,0.4,0.554,1,10,C05A9.2
0.00177156788186349,-1.31486896364873,0.291,0.514,1,10,F30A10.9
0.00296921645349892,-1.31639569246974,0.218,0.417,1,10,lsm-7
5.35419570998812e-12,-1.31690094203399,0.818,0.91,8.09340223521804e-08,10,rps-19
0.00277135960224938,-1.36132563348053,0.473,0.589,1,10,asp-1
0.00802884199574967,-1.36672256530498,0.2,0.365,1,10,C24D10.6
0.00683116275532151,-1.401358569091,0.291,0.47,1,10,eif-3.G
4.07981115329101e-05,-1.45674427257473,0.364,0.646,0.61670425393147,10,nra-4
0.000210831343005807,-1.46880092064594,0.327,0.584,1,10,cisd-3.2
0.00689537407947551,-1.4959276099274,0.255,0.43,1,10,rpoa-1
0.00971109969258958,-1.52141389073858,0.164,0.331,1,10,mct-4
4.79067969609106e-05,-1.56956917797512,0.291,0.543,0.724159142861124,10,prx-13
0.001828399839499,-1.57021847358667,0.218,0.44,1,10,xdh-1
1.49333963726905e-05,-1.60499523406704,0.309,0.598,0.22573321956959,10,vwa-8
1.45856642414362e-05,-1.66259979496804,0.327,0.6,0.220476900673549,10,H06I04.3
0.00295168041554585,-1.68166159327281,0.364,0.522,1,10,his-62
0.000235839634834042,-1.69999802331445,0.255,0.501,1,10,dhrs-4
0.00691810177368794,-1.71454934578292,0.255,0.409,1,10,R09H10.5
0.00453214860885203,-1.74778725475457,0.4,0.531,1,10,nep-17
0.00110856043483151,-1.76198972629821,0.273,0.473,1,10,ncbp-2
0.000808328766631456,-1.78255867134333,0.218,0.416,1,10,F09E5.3
0.00100524287421886,-1.81407854585396,0.145,0.368,1,10,pdcd-2
0.000539111361649327,-1.82296307535952,0.109,0.334,1,10,T05C3.6
0.00443530405902595,-1.85006692376195,0.273,0.429,1,10,Y16B4A.2
0.000507115854523429,-1.89323013069758,0.236,0.466,1,10,dhs-2
0.000268111015731011,-1.91950057542313,0.273,0.502,1,10,T10B5.3
1.47715649682628e-08,-1.9616769885289,0.382,0.705,0.00022328697606026,10,pyc-1
8.30789513904199e-06,-2.03860310189887,0.236,0.542,0.125582142921759,10,C14A4.6
1.80147429975739e-06,-2.07012675140931,0.273,0.576,0.0272310855151328,10,pmp-5
1.21385812143605e-06,-2.07292544810138,0.273,0.58,0.0183486793636274,10,cyn-1
1.920516909491e-06,-2.11678034628355,0.345,0.657,0.029030533603866,10,nlt-1
1.36583943903149e-06,-2.19167585312449,0.2,0.53,0.0206460289604001,10,W10G11.19
5.71314415926452e-06,-2.19662529328721,0.218,0.517,0.0863598871114425,10,ZK418.5
2.63250355259202e-05,-2.21661263944103,0.236,0.485,0.39792923700981,10,tin-9.1
3.06020806136617e-05,-2.30042998633197,0.127,0.411,0.462581050556111,10,mrps-18B
3.3600529646775e-07,-2.32157037521949,0.182,0.544,0.00507905606140652,10,Y71F9B.9
0.00012362568394814,-2.33784380682426,0.145,0.376,1,10,mrps-6
2.05687160768963e-06,-2.38989051790265,0.236,0.542,0.0310916712218365,10,gbh-1
0.000742344270360031,-2.40644995326852,0.164,0.369,1,10,ZK1320.2
2.76097845828239e-07,-2.42715436794876,0.382,0.669,0.00417349503753965,10,ech-1.2
3.11281584516564e-05,-2.43150509683225,0.236,0.489,0.470533243155238,10,utp-20
6.01641242450817e-05,-2.43817029805866,0.4,0.555,0.909440902088655,10,asp-3
0.00134905738600484,-2.75638844455175,0.091,0.276,1,10,C01H6.4
1.7592836447538e-07,-2.76367332952871,0.255,0.584,0.00265933315740984,10,maoc-1
2.15328480968657e-05,-2.81712395006479,0.109,0.392,0.325490531832222,10,plin-1
2.82427738226564e-05,-2.84337923442222,0.182,0.449,0.426917769103274,10,ugt-26
0.000232193950968854,-2.91172539756107,0.091,0.316,1,10,slc-17.6
0.000413194588215479,-2.93503865566741,0.073,0.286,1,10,klo-1
1.0281198071171e-08,-2.94459808787492,0.218,0.606,0.000155410590043822,10,apy-1
3.18903435749823e-05,-3.10006695057374,0.218,0.473,0.482054433479432,10,VF13D12L.3
5.42381380783283e-05,-3.1729375500474,0.145,0.394,0.81986369519201,10,Y51F10.7
6.56548590609586e-06,-3.18019181060219,0.164,0.46,0.099243884956545,10,gst-4
9.24270359008895e-07,-3.43099545656029,0.182,0.509,0.0139712707467785,10,cpl-1
1.64643060573013e-05,-3.5480770869509,0.091,0.367,0.248874450362166,10,T16G12.1
0.000387478446974642,-3.81178143763081,0.182,0.381,1,10,ent-2
0.00153020584999601,-3.87509562248649,0.091,0.262,1,10,fbxc-51
0.000840440250181236,-3.96619255253839,0.073,0.259,1,10,ttr-52
0.000316154428322485,-3.96623575508977,0.055,0.269,1,10,endu-2
0.00155656736331199,-4.05278570557379,0.073,0.255,1,10,lys-4
0.00305675388573821,-4.72052649360443,0.127,0.283,1,10,cpr-9
6.44710573871638e-05,-5.07153863524643,0.091,0.332,0.974544503464368,10,clec-63
4.03695474486915e-05,-5.26056789658413,0.182,0.424,0.61022607923442,10,cpz-1
0.000111964449204108,-5.34245043979947,0.073,0.301,1,10,F28B4.3
4.70603480257954e-06,-5.51341136743572,0.218,0.496,0.0711364220757923,10,ttr-50
2.65137507644749e-05,-5.64939974103923,0.036,0.294,0.400781856555803,10,atz-1
5.49894289275704e-05,-5.78982511795835,0.036,0.277,0.831220207669154,10,rnst-2
0.000213985288136946,-5.8040293359061,0.109,0.326,1,10,R11A5.3
1.40905879233694e-05,-8.21133233612765,0.018,0.286,0.212993327049651,10,dao-2
1.13195544214728e-05,-8.28976058401876,0.036,0.31,0.171106384634982,10,clec-196
2.50574798014471e-05,3.00407198666021,0.615,0.542,0.378768864678674,11,ifd-2
0.00849008473566498,1.39998334625071,0.135,0.364,1,11,rfip-1
2.5670933837958e-05,1.36336880778106,0.115,0.49,0.388041835894574,11,dnpp-1
4.44511662401261e-05,1.36239608464867,0.077,0.402,0.671923828885746,11,lmp-2
4.17226237763575e-05,1.35309679193015,0.096,0.438,0.63067918100342,11,cct-1
0.000824854018144978,1.24563486910063,0.135,0.436,1,11,rpoa-1
0.00127057243018105,1.24500369717262,0.058,0.281,1,11,F49E12.10
0.000281230320071787,1.20057409647123,0.231,0.667,1,11,Y54G2A.52
8.90136412778213e-08,1.17167855896032,0.038,0.453,0.00134553020155555,11,R07E5.7
0.00658614933566056,1.08540424738647,0.115,0.339,1,11,W02B12.1
1.52224207920417e-09,1.04631510372946,0.077,0.598,2.30102112692502e-05,11,cisd-3.2
0.0037772194811011,1.01314135791181,0.25,0.623,1,11,C37C3.2
0.000238847428238871,1.00270005780684,0.135,0.471,1,11,dhs-2
5.69188449263285e-08,-1.00036766769034,0.058,0.498,0.000860385259906381,11,utp-20
4.87181487756979e-10,-1.00226143963921,0.135,0.713,7.36423536893449e-06,11,arf-1
2.64349272676012e-08,-1.00297600366658,0.058,0.511,0.000399590360577059,11,pap-1
2.35669450440751e-08,-1.00414844983891,0.058,0.512,0.00035623794128624,11,hrpr-1
1.10718315799119e-09,-1.00946768981877,0.135,0.682,1.67361806161948e-05,11,ech-1.2
1.94938279477513e-09,-1.0182075594761,0.077,0.593,2.94668703258209e-05,11,chch-3
1.40548436510729e-10,-1.01985787810809,0.096,0.661,2.12453016629619e-06,11,nra-4
4.55328369639069e-09,-1.02148413462944,0.096,0.612,6.88274363546417e-05,11,H06I04.3
2.15318896126282e-09,-1.02234296175566,0.096,0.625,3.25476043384487e-05,11,top-1
2.07156823657489e-09,-1.02502260561808,0.115,0.653,3.1313825464066e-05,11,mlc-5
1.20039944354225e-07,-1.02878335152277,0.038,0.447,0.00181452379885847,11,F40E10.6
2.07811365618293e-07,-1.03620398360365,0.038,0.436,0.00314127660268611,11,tres-1
6.8357122949007e-10,-1.03832491097616,0.019,0.498,1.03328627049719e-05,11,hpk-1
1.0373298868619e-07,-1.04192552587886,0.038,0.45,0.00156802785698045,11,C35D10.1
1.81570011863826e-10,-1.04483836532655,0.038,0.552,2.7446122993336e-06,11,C14A4.6
4.3849748196996e-09,-1.05106256364342,0.077,0.576,6.62832793745792e-05,11,Y39A3CL.3
1.18538920764377e-09,-1.0517787348095,0.212,0.793,1.79183432627432e-05,11,his-72
1.90544584104064e-10,-1.052288289634,0.038,0.555,2.88027193331703e-06,11,emc-1
7.94783566235627e-13,-1.05529192658133,0.077,0.693,1.20139483872177e-08,11,C18E9.2
4.63038507935253e-08,-1.05549448586738,0.019,0.427,0.000699929008594929,11,lsm-7
2.7719118051412e-10,-1.06284744267229,0.038,0.548,4.19002188465144e-06,11,sel-2
5.08497796947029e-07,-1.08053570538449,0.038,0.42,0.00768645269865129,11,spat-3
8.23944389819704e-08,-1.08146684224907,0.288,0.784,0.00124547433965146,11,gst-7
7.60596927004354e-11,-1.08297394721569,0.019,0.531,1.14971831485978e-06,11,nduf-9
1.51461236478608e-07,-1.0842801007646,0.019,0.406,0.00228948805061064,11,rpb-4
5.63768269737569e-09,-1.08511490164247,0.058,0.537,8.52192116535309e-05,11,W10G11.19
1.20775525500416e-08,-1.08599031513848,0.308,0.833,0.000182564284346429,11,hsp-3
2.39912604453991e-11,-1.08721725793398,0.077,0.656,3.62651892892652e-07,11,unc-108
4.34164594550178e-08,-1.0875004878679,0.077,0.537,0.000656283201122049,11,hif-1
3.53084136086518e-10,-1.08922119437002,0.077,0.613,5.33721980108381e-06,11,hel-1
6.13336429379583e-10,-1.09236491901302,0.058,0.573,9.27119346650178e-06,11,C05A9.2
0.000146954228610921,-1.09463880946462,0.019,0.261,1,11,ttr-52
2.15168645942487e-10,-1.09834328610046,0.038,0.553,3.25248925206664e-06,11,serp-1.2
1.02478989593533e-08,-1.10308074078524,0.019,0.453,0.000154907240669585,11,vps-2
1.66133082172786e-08,-1.10426862917975,0.077,0.544,0.000251126767012384,11,C50B8.4
1.27041015637929e-07,-1.11155569138124,0.019,0.409,0.00192035199238294,11,cyn-8
9.4783514703628e-11,-1.11564211884514,0.096,0.676,1.43274760826004e-06,11,zip-12
4.37215960633637e-11,-1.11612849733597,0.058,0.61,6.60895646093805e-07,11,yop-1
5.42695627567836e-09,-1.11648750720189,0.019,0.464,8.20338710631541e-05,11,iars-1
2.02473913536506e-08,-1.11908639018876,0.038,0.478,0.000306059567701782,11,R10E4.1
2.11544090398743e-11,-1.12167408029894,0.077,0.661,3.1977004704674e-07,11,vps-20
1.25732865568223e-11,-1.13369567307705,0.038,0.595,1.90057799592925e-07,11,maoc-1
5.16250793660232e-07,-1.15110912821208,0.058,0.457,0.00780364699696807,11,pmp-4
1.50040847637479e-07,-1.15497980596136,0.019,0.406,0.00226801745288814,11,C37A2.8
2.94072026037071e-10,-1.15594908054621,0.077,0.613,4.44519274557636e-06,11,apy-1
2.1617278987925e-07,-1.16258777947956,0.212,0.659,0.00326766789181475,11,W02A2.9
1.36842166599732e-10,-1.16504159578698,0.019,0.523,2.06850619032155e-06,11,cdgs-1
5.09824149935195e-10,-1.16863097317312,0.077,0.611,7.70650185042041e-06,11,vwa-8
7.6408290644632e-11,-1.17747166634025,0.058,0.605,1.15498772138426e-06,11,cup-2
1.37027346286863e-10,-1.1815009342307,0.135,0.73,2.07130536647222e-06,11,gpc-2
2.69562725492214e-08,-1.19346414185879,0.038,0.474,0.00040747101585403,11,snrp-3
5.32006300560554e-07,-1.19408859789014,0.077,0.489,0.00804180723927333,11,let-607
4.46922961610071e-12,-1.19446578342079,0.096,0.72,6.75568748769783e-08,11,pyc-1
1.25605523058032e-08,-1.19781919288504,0.019,0.45,0.000189865308654521,11,iglr-2
1.26784751694146e-09,-1.19988207578964,0.019,0.488,1.91647830660872e-05,11,arl-8
2.2575073920609e-08,-1.20111663523387,0.058,0.513,0.000341244817383925,11,T10B5.3
1.49050121006587e-08,-1.20462178893801,0.038,0.484,0.000225304162913558,11,eif-3.G
2.63575493158254e-08,-1.2048098769265,0.115,0.608,0.000398420715458017,11,wrk-1
1.23883231896182e-10,-1.20603843405199,0.154,0.764,1.87261893334268e-06,11,skr-1
8.55248958227706e-05,-1.21159017534195,0.058,0.336,1,11,mct-4
4.93924630874614e-11,-1.33004810571089,0.077,0.64,7.46616472030067e-07,11,cyn-3
0.00112991195780977,-1.33734522158174,0.25,0.504,1,11,cpl-1
3.06333838435893e-10,-1.41486545604038,0.058,0.585,4.63054230179695e-06,11,dlst-1
9.51885426475166e-07,-1.41643029982944,0.038,0.408,0.0143887001065986,11,tomm-40
2.93514993395225e-08,-1.42774328263538,0.038,0.472,0.000443677264016222,11,sec-11
0.000210837578073036,-1.44827950469815,0.038,0.287,1,11,klo-1
3.61343894821446e-09,-1.4835663240595,0.058,0.539,5.46207431412098e-05,11,his-62
9.17901896929324e-05,-1.54926001958167,0.058,0.335,1,11,F44E5.5
1.9580316359934e-08,-1.65484657090732,0.038,0.479,0.000295976062096763,11,sod-2
0.00216815572509582,-1.76308143272636,0.058,0.255,1,11,lys-4
1.98816320706745e-07,-1.7679668291565,0.019,0.4,0.00300530750380315,11,rbd-1
6.29844188095885e-05,-1.83416229240707,0.154,0.485,0.95207247472574,11,gst-5
6.4674195475968e-07,-1.91740144532373,0.019,0.377,0.00977615138814732,11,F26F12.3
6.92753612044708e-10,-2.06381270241788,0.038,0.534,1.04716635996678e-05,11,csnk-1
7.70841253903511e-07,-2.08369347184926,0.019,0.374,0.0116520363940055,11,pdcd-2
3.4014713873954e-09,-2.12199607381958,0.019,0.472,5.14166414918688e-05,11,eif-3.D
8.68702749907491e-08,-2.34089539332116,0.019,0.415,0.00131313107676016,11,scav-3
1.4562357670016e-08,-2.47890525534169,0.038,0.474,0.000220124598539962,11,F52A8.1
5.69818634461252e-11,-2.54057299651443,0.038,0.572,8.61337847851629e-07,11,B0272.3
4.24492983110026e-06,-2.81793812862897,0.096,0.428,0.0641663593269115,11,cpz-1
0.000125108192443245,-2.97538222431896,0.038,0.292,1,11,ctsa-4.2
3.70991041691364e-10,-3.23898017204868,0.019,0.507,5.60790058620665e-06,11,C16A3.5
0.00128540616468655,-3.76637070080789,0.288,0.491,1,11,ttr-50
9.24303738575924e-05,-3.77350910312954,0.058,0.329,1,11,hil-7
2.63769204596415e-06,-4.00303742688837,0.058,0.387,0.0398713529667941,11,ent-2
3.61749817831605e-14,-4.49158667821941,0.019,0.629,5.46821024634253e-10,11,egl-30
4.56762047907031e-06,-4.56342626594023,0.019,0.331,0.0690441511616268,11,R11A5.3
9.97104125337314e-08,-4.57504047888323,0,0.375,0.00150722259585988,11,C24D10.6
1.37549541413528e-06,-4.9107355137787,0.019,0.354,0.0207919886800689,11,W04A8.4
8.54800221410402e-09,-5.04406581910466,0,0.419,0.000129211601468396,11,erfa-1
1.76344206494183e-06,-5.28607691524674,0,0.32,0.0266561902536607,11,slc-17.6
2.91701570692594e-05,-5.52737518188686,0,0.26,0.440936094258925,11,rsbp-1
4.28743029360794e-05,-5.55753681017246,0,0.252,0.648087963181777,11,F22B7.9
1.51036667226067e-08,-5.65121147067858,0,0.409,0.000228307026178922,11,tlk-1
3.738621990712e-12,-5.82401945731521,0,0.537,5.65130100116026e-08,11,ucr-11
2.17721357349613e-05,-6.20135066524015,0,0.267,0.329107603769675,11,fbxc-51
1.28128808572679e-10,-6.23244137221861,0,0.486,1.93679507038461e-06,11,F17A9.4
1.26289925526636e-05,-6.67350652780429,0,0.279,0.190899851426063,11,rnst-2
1.83508432208637e-13,-6.90521695068669,0,0.577,2.77391346126576e-09,11,B0416.5
5.90255662160329e-06,-7.10002858103179,0,0.295,0.0892230458921554,11,atz-1
1.78828836057142e-05,-7.26442256308402,0,0.271,0.270317668583976,11,cht-1
2.70031853059544e-06,-9.154042219162,0,0.311,0.0408180149084807,11,clec-196
8.87871947020403e-06,-9.17587454312104,0,0.286,0.134210723511604,11,dao-2
1.03320335981169e-139,7.79982083989831,0.886,0.015,1.56179019869135e-135,12,C10C5.5
1.3597223335032e-42,6.02006011660133,0.273,0.004,2.05535627932344e-38,12,F23F12.12
2.2586028652476e-44,5.77874488385265,0.25,0.002,3.41410409110828e-40,12,sdz-5
3.72622143987098e-108,5.7193675301836,0.818,0.023,5.63255632850897e-104,12,lact-5
8.84873594279302e-110,5.64001558608296,0.727,0.013,1.33757492511259e-105,12,F54E7.6
1.02951795810482e-35,5.53204409400987,0.25,0.005,1.55621934547125e-31,12,Y106G6D.1
1.2455759238504e-89,5.48662100728989,0.636,0.014,1.88281256649227e-85,12,fbxb-102
8.83544542111544e-102,5.47022863317542,1,0.054,1.33556592985581e-97,12,C10C5.3
1.66976888467953e-42,5.44608172993621,0.273,0.004,2.52402264608158e-38,12,K09C8.2
1.10053321742153e-39,5.30730012398378,0.273,0.005,1.66356601145438e-35,12,btb-10
3.89891769905137e-109,5.27572544912658,0.773,0.017,5.89360399388605e-105,12,end-1
1.0467962135826e-109,5.13847390319603,0.864,0.026,1.58233715645146e-105,12,btb-6
3.2751848937379e-50,5.10548962529064,0.341,0.006,4.95076948537421e-46,12,set-13
2.68858819033675e-68,5.04509232379231,0.545,0.016,4.06406990851303e-64,12,txt-2
1.55930728828248e-42,4.97672320220372,0.273,0.004,2.35704889696779e-38,12,fbxc-29
9.8850539518939e-75,4.91553519911265,0.591,0.017,1.49422475536828e-70,12,C52E2.3
2.20433163648615e-81,4.90029821386113,0.75,0.032,3.33206770171247e-77,12,C10C5.4
1.30264552632029e-49,4.89735371161703,0.409,0.013,1.96907897758575e-45,12,T05A7.1
9.91148565426561e-87,4.88726774312068,0.659,0.017,1.49822017149879e-82,12,C45E5.1
1.69654123477481e-49,4.88542683352668,0.386,0.011,2.56449173048561e-45,12,Y11D7A.3
7.10551223861914e-33,4.86891824092582,0.409,0.029,1.07406922998967e-28,12,pax-3
3.09032166272649e-104,4.83914298891904,0.841,0.027,4.67133022537736e-100,12,K07B1.4
9.24184894506886e-57,4.83239545688549,1,0.157,1.39699788653661e-52,12,nlp-31
2.73100571326971e-47,4.82406265637667,0.432,0.017,4.1281882361785e-43,12,nlp-2
6.66806053669091e-71,4.7384046912281,0.818,0.054,1.0079440307262e-66,12,swt-3
3.81927468477e-43,4.71565003833252,0.341,0.01,5.77321561349834e-39,12,cest-24
1.85899770853428e-39,4.71485117352057,0.318,0.01,2.81006093622042e-35,12,F18E9.3
8.97654846037119e-38,4.68401350626328,0.318,0.011,1.35689506526971e-33,12,Y45F10B.59
4.34968466204419e-77,4.67555016654119,0.75,0.037,6.574983335146e-73,12,ugt-14
7.66965671364621e-62,4.64934176665274,0.545,0.02,1.15934530883476e-57,12,Y71F9AL.6
3.51056326344777e-33,4.6293816447234,0.273,0.009,5.30656742902765e-29,12,fbxb-3
7.10931719764072e-73,4.56930980569649,0.977,0.092,1.07464438759537e-68,12,Y82E9BR.17
3.04145922062531e-88,4.56208745591234,0.773,0.029,4.59746975789722e-84,12,pqn-62
2.87980230607492e-43,4.55278527063449,0.523,0.035,4.35310916586285e-39,12,Y113G7B.11
3.23564492077508e-54,4.50340507229802,0.545,0.026,4.89100086224361e-50,12,upb-1
4.90531873521806e-63,4.45363646101,0.523,0.017,7.41487980015561e-59,12,zip-7
5.14443200640502e-116,4.44239302965897,0.705,0.009,7.77632342088183e-112,12,acp-2
2.77732214374461e-36,4.44024075939368,0.364,0.017,4.19820015248436e-32,12,Y9C12A.1
1.14470244526142e-69,4.394601208154,1,0.109,1.73033221625716e-65,12,F36A2.3
1.36031384175995e-34,4.39018399957827,0.318,0.013,2.05625040320434e-30,12,C46C11.4
8.21367281552175e-54,4.37057117455584,0.386,0.009,1.24157878279427e-49,12,srw-14
1.56106944413119e-37,4.36018089741799,0.318,0.011,2.35971257174871e-33,12,EEED8.3
9.17538946526677e-100,4.33755124125302,0.864,0.031,1.38695187156973e-95,12,jmjd-3.2
2.6913173267971e-74,4.2600137149238,0.75,0.037,4.0681952711865e-70,12,C08F1.6
2.70083284766042e-31,4.2588077442515,0.409,0.03,4.08257893252349e-27,12,T01D1.8
7.31891779152709e-62,4.19986661739558,0.955,0.11,1.10632761336723e-57,12,C31H2.4
3.11816188320966e-58,4.1868366396029,0.568,0.026,4.71341350265972e-54,12,F17A2.13
4.77041336090402e-104,4.13649545458277,0.932,0.038,7.21095683634252e-100,12,asm-1
1.94432265964246e-43,4.12380625090086,1,0.222,2.93903813231554e-39,12,cht-1
4.06246330560837e-72,4.11730776258953,1,0.097,6.14081953275761e-68,12,C50F2.4
1.89133669972468e-29,4.06269786630109,0.318,0.017,2.85894455530382e-25,12,F15A4.2
8.93486672807641e-34,4.05796170254857,0.364,0.019,1.35059445461603e-29,12,Y37E3.30
1.82207430156463e-88,4.05150656362744,0.909,0.047,2.7542475142451e-84,12,F36H5.4
1.82654770043488e-44,4.02073116503513,0.545,0.037,2.76100950397737e-40,12,prk-2
3.35669660839648e-45,4.01655689614804,0.341,0.009,5.07398259325211e-41,12,R11.4
6.54783312717275e-47,4.01079901160117,1,0.202,9.89770455503433e-43,12,F22B7.9
1.1627500590421e-85,3.9994830543777,0.886,0.047,1.75761298924804e-81,12,tba-9
4.94631241054567e-71,3.93523082391373,0.864,0.058,7.47684583978083e-67,12,dml-1
3.01117537870057e-39,3.92952164962698,0.341,0.012,4.55169270244378e-35,12,C33F10.8
1.55598119637869e-26,3.92053017577859,0.25,0.011,2.35202117644603e-22,12,R04A9.9
1.25943025642782e-62,3.85247017568841,0.955,0.104,1.90375477561629e-58,12,T28C6.10
1.48420741336818e-20,3.75835749586688,0.273,0.02,2.24352792604734e-16,12,nhr-2
3.41278192118698e-40,3.71958741511509,1,0.261,5.15876115206624e-36,12,clec-196
3.72386647516953e-53,3.5916224934769,0.864,0.091,5.62899656386626e-49,12,his-67
9.86401251961604e-42,3.47145484685133,0.568,0.043,1.49104413246516e-37,12,Y71F9AL.25
2.44058542462323e-42,3.43254345692027,0.75,0.088,3.68918892786048e-38,12,F17A9.5
1.25629781236981e-66,3.31443422620765,1,0.096,1.89901977317821e-62,12,fbxb-8
5.76781896188651e-33,3.27244158562753,0.591,0.066,8.71863514278765e-29,12,cdr-7
2.95875187576246e-27,3.2667021494208,0.545,0.069,4.47244933540254e-23,12,Y51H4A.1
1.27851739873515e-50,3.2397679615728,0.727,0.061,1.93260689992805e-46,12,fbxb-66
1.99701960974682e-49,3.21074588659615,0.659,0.047,3.01869484209329e-45,12,zeel-1
3.81766294096569e-46,3.12487607110819,0.545,0.032,5.77077930156374e-42,12,cutl-25
1.21426696618106e-33,3.09960166236499,0.591,0.061,1.83548594607929e-29,12,csc-1
2.73781818032267e-49,3.09684043586597,0.977,0.144,4.13848596137574e-45,12,his-63
2.93105844675706e-56,3.03941710619201,0.818,0.067,4.43058794811797e-52,12,mis-12
3.67560388019556e-28,3.02602388746724,0.523,0.06,5.55604282530361e-24,12,ttbk-6
7.00456133188864e-35,2.9664502000877,0.591,0.06,1.05880949092829e-30,12,Y53F4B.9
1.78005512928925e-24,2.94648612650981,0.409,0.04,2.69073133343364e-20,12,Y71F9AL.7
2.47358480908131e-45,2.90077028553218,0.682,0.058,3.7390707974073e-41,12,T02C1.1
8.11305251915236e-52,2.84807748361886,0.727,0.057,1.22636901879507e-47,12,fbxb-41
6.24370352376861e-48,2.8363945241576,0.932,0.125,9.43798224652864e-44,12,flh-1
1.86874517469069e-39,2.82994576588155,0.932,0.149,2.82479520606245e-35,12,nhr-205
1.33837533334941e-37,2.82291228099331,0.75,0.095,2.02308815389097e-33,12,twk-46
2.48193721637118e-40,2.81394316421748,0.636,0.057,3.75169629626668e-36,12,Y41D4A.3
1.36297541264826e-38,2.79915022105457,0.886,0.139,2.0602736337591e-34,12,F59D6.1
