"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"F28H7.3",2.28442199207339e-22,1.47676365929566,0.623,0.153,3.11458094399287e-18,"6","F28H7.3"
"C17F4.7.3",2.56032986735793e-22,2.0925053528748,0.967,0.594,3.4907537411558e-18,"6","C17F4.7"
"ttr-44.4",7.42145288094908e-22,1.26423514506684,0.918,0.313,1.0118408857886e-17,"6","ttr-44"
"ant-1.1",7.99640922717024e-22,1.04926939370688,1,0.968,1.09023043403239e-17,"6","ant-1.1"
"pqn-52.6",9.96351587272276e-22,1.32413283230664,0.951,0.349,1.35842575408702e-17,"6","pqn-52"
"K08D8.6.2",2.34663281201632e-21,1.30702840695604,1,0.534,3.19939917590305e-17,"6","K08D8.6"
"Y14H12A.2",3.43412200777664e-21,1.09787441354047,0.721,0.227,4.68208194540267e-17,"6","Y14H12A.2"
"tag-234.3",3.5320383993494e-21,1.2939400293848,0.918,0.374,4.81558115367297e-17,"6","tag-234"
"pbo-1.2",4.37665550631243e-21,1.1319810780498,1,0.57,5.96713211730636e-17,"6","pbo-1"
"lec-10.2",4.67150998167975e-21,1.50597461253211,1,0.773,6.36913670902217e-17,"6","lec-10"
"C25F9.5.2",7.06100182870894e-21,1.1028192941839,0.934,0.389,9.62696989326177e-17,"6","C25F9.5"
"T25C12.3.5",8.85625937838492e-21,1.19813106293439,1,0.506,1.207462403649e-16,"6","T25C12.3"
"C16B8.3.3",1.1964798880647e-20,1.28142911139066,0.984,0.569,1.63128067938741e-16,"6","C16B8.3"
"nspg-13.3",2.3183759345573e-20,1.238433319233,0.984,0.592,3.16087374917542e-16,"6","nspg-13"
"irg-3.2",3.71304694779346e-20,1.65742265168794,0.77,0.283,5.0623682086216e-16,"6","irg-3"
"C07E3.3.2",7.43313461978956e-20,1.24359221748191,0.852,0.378,1.01343357406211e-15,"6","C07E3.3"
"gpcp-2",1.07565064734745e-19,1.10521647982221,0.672,0.212,1.46654209259351e-15,"6","gpcp-2"
"ttr-46.4",1.09634867635025e-19,1.35479462614926,0.984,0.52,1.49476178533594e-15,"6","ttr-46"
"gst-38.1",1.52977446895657e-19,1.79995793611761,0.836,0.333,2.08569451097538e-15,"6","gst-38"
"pcp-3.4",2.08649794218943e-19,1.25550562277708,0.984,0.46,2.84473129438107e-15,"6","pcp-3"
"F49E2.2.2",2.55019592087409e-19,1.18267918079249,0.984,0.532,3.47693711851973e-15,"6","F49E2.2"
"asp-5.4",3.13753000262242e-19,1.31723656293222,1,0.57,4.2777084055754e-15,"6","asp-5"
"fbxa-105",5.32833058919994e-19,1.17340913442415,0.852,0.37,7.26464592531519e-15,"6","fbxa-105"
"ifb-2.2",5.79385053713764e-19,1.05100723019659,1,0.818,7.89933582233346e-15,"6","ifb-2"
"cld-9",5.99178083447504e-19,1.35652282495442,0.754,0.276,8.16919398972327e-15,"6","cld-9"
"C15H9.9.3",7.51216929569975e-19,1.2191138848132,0.951,0.55,1.0242091617757e-14,"6","C15H9.9"
"T07H8.11.2",9.86361372035918e-19,1.74507743355494,0.754,0.258,1.34480509463377e-14,"6","T07H8.11"
"F54B8.4.2",1.12887352155155e-18,1.75602353510125,0.934,0.476,1.53910615928338e-14,"6","F54B8.4"
"acbp-1.3",1.33781235892989e-18,1.22591477494404,1,0.785,1.82397337016502e-14,"6","acbp-1"
"irg-1",1.63327043966516e-18,1.30193089227363,0.639,0.185,2.22680091743948e-14,"6","irg-1"
"cpr-6.3",1.7921936292572e-18,-2.67723894008952,0.607,0.883,2.44347679412927e-14,"6","cpr-6"
"spp-5.2",1.81835858137736e-18,1.1342499439179,1,0.635,2.4791500898499e-14,"6","spp-5"
"C46G7.1.3",2.30624176858457e-18,1.15452642233488,1,0.754,3.1443300272882e-14,"6","C46G7.1"
"clc-1.3",3.16524651053931e-18,1.28135392014695,0.951,0.531,4.3154970924693e-14,"6","clc-1"
"asp-1.4",4.80044923756215e-18,1.21098712670927,1,0.664,6.54493249049224e-14,"6","asp-1"
"T19D12.2",6.02098111024041e-18,1.0698017469374,0.705,0.258,8.20900564570177e-14,"6","T19D12.2"
"lap-1",1.59400912795671e-17,1.32413173785612,0.852,0.453,2.17327204505618e-13,"6","lap-1"
"nspg-9.3",1.68013113582925e-17,1.16090404812667,1,0.667,2.29069079058959e-13,"6","nspg-9"
"tsp-2",2.75895459330916e-17,1.09462199919731,0.443,0.093,3.76155869251771e-13,"6","tsp-2"
"F10A3.17",3.87427519065312e-17,1.28570906551359,0.885,0.485,5.28218679493646e-13,"6","F10A3.17"
"F53A9.1",5.42611364869991e-17,1.85240505031091,0.459,0.1,7.39796334863746e-13,"6","F53A9.1"
"F59B1.2.4",6.37175168207221e-17,1.07062369215184,1,0.566,8.68724624333726e-13,"6","F59B1.2"
"C41G7.8",9.54416007780044e-17,1.02310537006083,0.738,0.273,1.30125078500731e-12,"6","C41G7.8"
"C25F9.10.2",1.1046155140737e-16,1.12122505826563,0.967,0.523,1.50603279188808e-12,"6","C25F9.10"
"gst-27",1.43660851329765e-16,1.12473601043618,0.754,0.294,1.95867204703002e-12,"6","gst-27"
"T05F1.11.2",2.43781163888503e-16,1.28901264503717,0.787,0.333,3.32371238845584e-12,"6","T05F1.11"
"kin-18",4.96259611201979e-16,1.15736081487671,0.869,0.529,6.76600353912778e-12,"6","kin-18"
"egl-8",6.1415055665764e-16,1.33305234276562,0.951,0.649,8.37332868947026e-12,"6","egl-8"
"F37C4.5",7.87327587035586e-16,1.14736503084788,0.77,0.395,1.07344243216432e-11,"6","F37C4.5"
"T28F4.5.2",1.16306947869763e-15,1.44453000383138,1,0.853,1.58572892725635e-11,"6","T28F4.5"
"vps-28",2.23118627829471e-15,1.01185585688027,0.852,0.474,3.041999371827e-11,"6","vps-28"
"gln-3.3",3.36189907623545e-15,-2.53456984094868,0.557,0.834,4.58361320053941e-11,"6","gln-3"
