"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"C17C3.1",1.25959083823283e-24,1.14345108854014,0.92,0.44,1.71732614884664e-20,"5","C17C3.1"
"acdh-1",1.49084532961494e-24,1.31832914496837,1,0.845,2.03261852239701e-20,"5","acdh-1"
"F12E12.11",2.87463922200669e-24,2.1372885768376,0.56,0.128,3.91928311528393e-20,"5","F12E12.11"
"W02A2.9",2.87926337174791e-24,1.31363576955523,1,0.668,3.92558768104109e-20,"5","W02A2.9"
"his-62",3.05045505422422e-24,1.12317858079918,0.987,0.607,4.1589904209293e-20,"5","his-62"
"gbh-1",5.07411066624924e-24,1.24576608398395,0.933,0.555,6.91804248236422e-20,"5","gbh-1"
"fat-3",1.40436270512002e-23,1.02212031082121,0.88,0.391,1.91470811216063e-19,"5","fat-3"
"Y48A6B.3",1.51051634708547e-23,1.00849089668737,0.987,0.626,2.05943798761633e-19,"5","Y48A6B.3"
"lpin-1",1.61932550768629e-23,1.00164539801822,0.947,0.456,2.20778839717949e-19,"5","lpin-1"
"aman-11",2.09338129903167e-23,1.02327247471897,0.947,0.435,2.85411606309978e-19,"5","aman-1"
"nhr-80",2.4513861594963e-23,1.05377869111937,0.867,0.459,3.34221988985725e-19,"5","nhr-80"
"F52A8.11",2.68636143330277e-23,1.1702433808881,0.947,0.486,3.66258517816499e-19,"5","F52A8.1"
"ech-4",2.87379110202254e-23,1.08434481623233,0.907,0.48,3.91812678849753e-19,"5","ech-4"
"sid-5",3.39254240920665e-23,1.03703555051809,0.867,0.445,4.62539232071235e-19,"5","sid-5"
"acdh-10",3.60411162683177e-23,1.15951988984005,0.987,0.656,4.91384579202243e-19,"5","acdh-10"
"ftn-21",5.90076972443371e-23,1.75042814495641,0.973,0.611,8.04510944229292e-19,"5","ftn-2"
"zip-12",1.81734571857021e-22,1.20110236452045,0.96,0.678,2.47776915269862e-18,"5","zip-12"
"let-7671",3.99204504261939e-22,1.01827335691675,0.96,0.568,5.44275421110727e-18,"5","let-767"
"R09E12.9",5.57415672077912e-22,1.37264297572931,0.68,0.214,7.59980527311025e-18,"5","R09E12.9"
"ret-11",8.73521014203099e-22,1.09114388278354,1,0.704,1.19095855076451e-17,"5","ret-1"
"gln-31",8.96809160392104e-22,1.25442925487731,0.987,0.687,1.22270960927859e-17,"5","gln-3"
"B0495.71",1.16727340797034e-21,1.04470072625421,0.92,0.552,1.59146056442676e-17,"5","B0495.7"
"nol-56",1.19606542947166e-21,1.00868182358673,0.987,0.692,1.63071560654167e-17,"5","nol-56"
"hsp-4",2.95798039364885e-21,1.03996108311441,0.96,0.557,4.03291046870084e-17,"5","hsp-4"
"acaa-2",4.65244012961447e-21,1.06005255015208,0.987,0.714,6.34313687271637e-17,"5","acaa-2"
"T05H4.11",4.91991852485935e-21,1.19233166450112,0.867,0.441,6.70781691679324e-17,"5","T05H4.11"
"acdh-12",8.5712586265355e-21,1.05325307113429,0.973,0.643,1.16860540114185e-16,"5","acdh-12"
"acds-10",1.29524506521147e-19,1.00461879549842,0.933,0.545,1.76593712190932e-15,"5","acds-10"
"ugt-13",3.54043546861204e-19,1.84515945387868,0.52,0.133,4.82702971790566e-15,"5","ugt-13"
"dhs-23",1.71725430801553e-15,1.06739624785339,0.307,0.054,2.34130452354837e-11,"5","dhs-23"
"gst-13",4.84720417160192e-14,1.28353220883416,0.88,0.628,6.60867816756206e-10,"5","gst-13"
"gst-7",9.16849644059272e-14,1.07289943496311,0.987,0.745,1.25003280471041e-09,"5","gst-7"
"hil-3",4.528772279609e-10,1.10485863580678,0.507,0.209,6.17452812601891e-06,"5","hil-3"
"ZC250.41",8.46692613711084e-50,1.93028675442999,0.845,0.152,1.15438070953369e-45,"6","ZC250.4"
"ctsa-1.21",5.60303291175043e-48,2.09016031866067,1,0.204,7.63917507188054e-44,"6","ctsa-1.2"
"F21D5.31",1.47055052780595e-39,1.87928656086389,0.887,0.196,2.00494858961063e-35,"6","F21D5.3"
"F49F1.51",2.32869565169075e-39,1.38573201508528,0.775,0.148,3.17494365151517e-35,"6","F49F1.5"
"nspg-11",1.10894647871507e-36,1.28372341138649,0.493,0.055,1.51193762908013e-32,"6","nspg-11"
"acox-1.5",8.17729935488236e-36,1.28338346753948,0.845,0.21,1.11489299404466e-31,"6","acox-1.5"
"ctsa-4.11",4.25106372675566e-34,1.12267507667438,0.704,0.115,5.79590028505866e-30,"6","ctsa-4.1"
"cbl-11",8.35855975798345e-34,1.5288413025042,0.845,0.278,1.13960603740346e-29,"6","cbl-1"
"papl-11",1.1403614547574e-33,1.15269046763857,0.859,0.194,1.55476880741624e-29,"6","papl-1"
"nspg-121",4.52259010900472e-33,1.31731581146753,0.493,0.06,6.16609935461704e-29,"6","nspg-12"
"ceh-371",9.24409152287711e-31,1.37700015957844,0.859,0.26,1.26033943822907e-26,"6","ceh-37"
"clec-371",6.70621376402814e-30,1.2544775583385,0.465,0.058,9.14325184587597e-26,"6","clec-37"
"Y119D3B.211",2.07177266601604e-29,1.76068475485704,1,0.535,2.82465485284627e-25,"6","Y119D3B.21"
"T01D3.6",1.18782061296491e-27,1.88526329840972,0.887,0.35,1.61947462371636e-23,"6","T01D3.6"
"nep-171",3.7119002453967e-27,1.5100552191491,0.986,0.522,5.06080479457387e-23,"6","nep-17"
"K03H1.51",8.55640669630751e-27,1.25298187804055,0.831,0.231,1.16658048897457e-22,"6","K03H1.5"
"lys-82",4.69905875211506e-25,1.29108052846705,0.986,0.415,6.40669670263367e-21,"6","lys-8"
"clec-411",1.87311993795027e-24,1.08768767182813,0.775,0.222,2.5538117234014e-20,"6","clec-41"
"oac-141",2.17098499886257e-24,1.47369467926651,0.789,0.264,2.95992094744923e-20,"6","oac-14"
"Y46G5A.20",3.31645430893908e-24,1.02578538339618,0.507,0.095,4.52165380480754e-20,"6","Y46G5A.20"
"K11H12.11",4.39617729030501e-24,1.18749097027001,0.859,0.32,5.99374811760185e-20,"6","K11H12.11"
"Y39G8B.91",6.20672970347806e-24,1.25969392244678,0.958,0.399,8.46225527772199e-20,"6","Y39G8B.9"
"Y71H2AM.11",6.32916193808221e-24,1.21405017366666,0.775,0.268,8.62917938638128e-20,"6","Y71H2AM.11"
"ZC204.121",6.75878713424559e-24,1.54947405365902,0.93,0.39,9.21493037883043e-20,"6","ZC204.12"
"mul-11",3.90154454942563e-23,1.05060684995028,0.845,0.326,5.3193658386869e-19,"6","mul-1"
"T19D12.41",4.34383501592052e-23,1.60309685461662,0.944,0.395,5.92238466070603e-19,"6","T19D12.4"
"F54C9.31",7.74004237964177e-23,1.43777168151988,0.915,0.429,1.05527737804036e-18,"6","F54C9.3"
"ttr-37",1.33960545538811e-22,1.03452112708684,0.972,0.481,1.82641807787614e-18,"6","ttr-37"
"C29F9.2",1.97915170027321e-22,1.10162561292226,0.887,0.37,2.69837542815249e-18,"6","C29F9.2"
"F53B2.8",2.78193632809483e-22,1.23452845492394,0.915,0.384,3.79289198972449e-18,"6","F53B2.8"
"pept-11",9.86088812131935e-22,1.4823557907804,0.958,0.485,1.34443348646068e-17,"6","pept-1"
"F19B2.51",5.72663853240872e-21,1.3925206774587,0.944,0.476,7.80769897508605e-17,"6","F19B2.5"
"cyp-35A31",3.77787975112114e-20,1.54868077724721,0.901,0.441,5.15076125267856e-16,"6","cyp-35A3"
"ttr-481",5.48082377923741e-20,1.17088970700855,0.944,0.516,7.47255514061228e-16,"6","ttr-48"
"asp-32",1.86156972783432e-19,1.2058587332099,0.972,0.53,2.53806416692931e-15,"6","asp-3"
"ads-1",3.65995071349903e-19,1.07622105919476,0.972,0.699,4.98997680278458e-15,"6","ads-1"
"mtx-2",5.82485665895727e-19,1.1212844544071,0.887,0.52,7.94160956882234e-15,"6","mtx-2"
"Y43C5A.21",2.69342996127455e-18,1.01590947168556,0.901,0.375,3.67222240920172e-14,"6","Y43C5A.2"
"nep-221",3.69543968456909e-18,1.16889561769627,0.93,0.465,5.03836246594149e-14,"6","nep-22"
"zip-101",8.49300147592728e-18,1.31341408122158,0.831,0.382,1.15793582122792e-13,"6","zip-10"
"lys-1",1.29329804068513e-17,1.29857286940492,0.915,0.46,1.76328254867011e-13,"6","lys-1"
"bbln-1",2.92634442305747e-17,1.0236461848787,0.944,0.736,3.98977798639656e-13,"6","bbln-1"
"lec-6",3.54034380304076e-17,1.14148209870022,0.915,0.442,4.82690474106577e-13,"6","lec-6"
"T04C12.11",1.98361776449112e-16,1.12898869423127,0.944,0.564,2.70446446010719e-12,"6","T04C12.1"
"faah-2",2.89473571010174e-16,1.00726017087457,0.746,0.331,3.94668266715272e-12,"6","faah-2"
"srr-4",5.09087188152823e-16,1.01105741974421,0.803,0.345,6.94089472327559e-12,"6","srr-4"
"C18A11.1",1.34502893539061e-15,1.02191610651745,0.887,0.506,1.83381245051155e-11,"6","C18A11.1"
"K09D9.1",2.19420269880046e-15,1.00498660539719,0.859,0.398,2.99157595954455e-11,"6","K09D9.1"
"lbp-61",2.36049193046285e-15,1.04016485406692,0.915,0.64,3.21829469799305e-11,"6","lbp-6"
"ugt-44",1.87162833460308e-14,1.23077249585241,0.676,0.265,2.55177807139784e-10,"6","ugt-44"
"gst-1",4.02054786839363e-14,1.01713733174036,0.901,0.649,5.48161496376787e-10,"6","gst-1"
"F08G2.51",3.39112336716492e-12,1.24839544680052,0.817,0.41,4.62345759879265e-08,"6","F08G2.5"
"cyp-35C1",5.16950170940555e-11,1.07065530665529,0.93,0.682,7.04809863060353e-07,"6","cyp-35C1"
"kreg-1",7.69861657801391e-11,1.36383889845995,0.493,0.185,1.04962938424642e-06,"6","kreg-1"
"gst-5",9.27554363121319e-11,1.09285000618666,0.859,0.534,1.26462761867961e-06,"6","gst-5"
"F54E2.11",2.50601772734997e-06,1.26929900322815,0.648,0.338,0.0341670456946895,"6","F54E2.1"
"srw-86",3.71078292416151e-85,2.44833292661432,0.866,0.063,5.05928143880181e-81,"7","srw-86"
