"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"idh-1",0.00147789588121795,-1.13009293429757,0.675,0.641,1,"4","idh-1"
"ceh-37.2",0.00149904638570745,-1.35803297482652,0.238,0.35,1,"4","ceh-37"
"dod-6.2",0.00157194003211248,-3.03182003904529,0.125,0.267,1,"4","dod-6"
"F21D5.3.2",0.00172057404112174,-1.87017971251975,0.175,0.3,1,"4","F21D5.3"
"his-24.2",0.00198623156065848,-1.59332505590724,0.2,0.357,1,"4","his-24"
"htz-1.1",0.00203447095209298,-1.1519972658949,0.412,0.486,1,"4","htz-1"
"ret-1.2",0.0028987467424654,-1.6211243743453,0.65,0.628,1,"4","ret-1"
"B0205.13.3",0.00306329271544335,-1.53399954907845,0.138,0.279,1,"4","B0205.13"
"cyp-35A4.1",0.0035930076822807,1.00953044278332,0.388,0.245,1,"4","cyp-35A4"
"hmg-1.1.1",0.00650645504870113,-1.35923350476106,0.525,0.544,1,"4","hmg-1.1"
"lmp-1.1",0.0066966313101281,-1.10770996414524,0.825,0.722,1,"4","lmp-1"
"M01H9.3.1",0.00710844883694307,-1.23921651710045,0.875,0.696,1,"4","M01H9.3"
"his-25.1",0.00831146550844998,-1.51996914023167,0.225,0.313,1,"4","his-25"
"ech-1.2",0.00843202241466247,-1.07315409355775,0.8,0.691,1,"4","ech-1.2"
"pie-1",0.00951650389334045,-1.72732849556713,0.938,0.806,1,"4","pie-1"
"ZK1053.4",2.82702901562569e-97,1.53780581782687,0.863,0.043,3.79104590995405e-93,"5","ZK1053.4"
"C07D10.5",2.05516435359865e-87,1.91708103427753,0.963,0.093,2.75597539817579e-83,"5","C07D10.5"
"F33E2.5",1.6936390465002e-84,1.09910722393772,0.775,0.038,2.27116996135677e-80,"5","F33E2.5"
"lron-8",1.20652568748874e-83,1.03952279673568,0.8,0.046,1.6179509469224e-79,"5","lron-8"
"T05H10.4",1.57335742105739e-82,1.17125780312604,0.825,0.053,2.10987230163796e-78,"5","T05H10.4"
"fbxc-51.1",1.75943191196302e-81,2.02114089284232,1,0.117,2.3593981939424e-77,"5","fbxc-51"
"nlp-31",2.6662110984759e-81,3.17671546458967,0.912,0.084,3.57538908305619e-77,"5","nlp-31"
"flh-3",4.14282442061033e-80,1.02893442998244,0.688,0.028,5.55552754803845e-76,"5","flh-3"
"his-60",1.31941146082361e-79,2.33658320377637,0.975,0.115,1.76933076896446e-75,"5","his-60"
"EEED8.15",3.78334776735934e-79,1.18919708246569,0.8,0.055,5.07346935602888e-75,"5","EEED8.15"
"his-1",7.23081252472872e-78,2.23440663470111,0.938,0.102,9.69651959566121e-74,"5","his-1"
"his-59",8.42163390534362e-78,2.05505976991901,0.938,0.106,1.12934110670658e-73,"5","his-59"
"F22B8.7",1.17058129895899e-77,1.12553234219208,0.8,0.056,1.56974952190401e-73,"5","F22B8.7"
"Y82E9BR.17",3.14686869040322e-77,1.15625018248976,0.637,0.022,4.21995091383072e-73,"5","Y82E9BR.17"
"C08F1.10",1.20190485558989e-75,1.59876245142554,0.787,0.052,1.61175441134605e-71,"5","C08F1.10"
"nhr-205",3.88949990777532e-75,1.69387643745469,0.85,0.08,5.2158193763267e-71,"5","nhr-205"
"his-6",1.79508985816887e-74,1.48024532285921,0.912,0.102,2.40721549980445e-70,"5","his-6"
"his-63",9.35352166971015e-74,1.74194470290511,0.825,0.071,1.25430725590813e-69,"5","his-63"
"ztf-29",1.80523323230341e-73,1.02609427693868,0.7,0.04,2.42081776451888e-69,"5","ztf-29"
"T04D3.5",2.0705490320614e-73,1.16928200426751,0.9,0.09,2.77660625199434e-69,"5","T04D3.5"
"atz-1.4",3.75191789712785e-73,2.42166889448721,1,0.157,5.03132190004844e-69,"5","atz-1"
"unc-129",6.62237246341051e-73,1.86296751091881,0.887,0.093,8.88060147343349e-69,"5","unc-129"
"sams-5.4",1.48495183365865e-72,1.96825795888949,1,0.139,1.99132040893624e-68,"5","sams-5"
"C10A4.3.1",3.71082688205588e-72,1.60574092912348,0.988,0.117,4.97621884883693e-68,"5","C10A4.3"
"his-32",1.32062940381267e-71,1.90378021341417,0.812,0.072,1.77096403051279e-67,"5","his-32"
"gba-3.2",1.63093611113264e-71,1.80018475564007,0.975,0.131,2.18708532502887e-67,"5","gba-3"
